,station,year_season_ext,year_season,season,tav,tmax,tmin,rad,x,y
1508,21,O.2015,2.2015,2,15.906593406593407,32.6,1.2,240.80109890109892,578056,469075
1509,21,O.2015,3.2015,3,20.273333333333333,36.7,8.2,239.86666666666667,578056,469075
1510,21,O.2015,4.2015,4,11.920430107526881,32.5,-2.1,102.52795698924731,578056,469075
1511,21,O.2016,1.2016,1,7.328571428571429,16.6,-0.5,136.58095238095237,578056,469075
1512,21,O.2016,1.2017,1,6.154545454545455,15.5,-0.7,52.78181818181818,578056,469075
1513,21,O.2016,2.2016,2,14.563736263736264,34.4,-0.6,232.22747252747254,578056,469075
1514,21,O.2016,3.2016,3,21.826666666666664,38.3,10.6,233.11,578056,469075
1515,21,O.2016,4.2016,4,11.856989247311828,31.3,-0.2,103.4010752688172,578056,469075
1516,21,O.2017,1.2017,1,11.776190476190477,28.9,0.9,175.62857142857143,578056,469075
1517,21,O.2017,1.2018,1,6.21,17.5,-1.5,55.78000000000001,578056,469075
1518,21,O.2017,2.2017,2,16.516483516483518,37.0,0.5,255.34835164835167,578056,469075
1519,21,O.2017,3.2017,3,18.5,36.1,5.7,219.08333333333334,578056,469075
1520,21,O.2017,4.2017,4,11.74516129032258,37.0,-4.3,114.40322580645162,578056,469075
1521,21,O.2018,1.2018,1,8.447619047619048,17.8,-0.6,127.83809523809524,578056,469075
1522,21,O.2018,1.2019,1,6.88,17.7,-0.4,71.49,578056,469075
1523,21,O.2018,2.2018,2,14.684615384615384,32.9,0.6,224.97912087912087,578056,469075
1524,21,O.2018,3.2018,3,22.36,35.1,12.4,244.25,578056,469075
1525,21,O.2018,4.2018,4,12.250537634408602,34.5,-1.2,111.57096774193549,578056,469075
1526,21,O.2019,1.2019,1,10.104761904761904,22.4,-1.2,181.04761904761904,578056,469075
1527,21,O.2019,1.2020,1,5.720000000000001,17.0,-1.4,61.410000000000004,578056,469075
1528,21,O.2019,2.2019,2,14.791208791208792,34.5,-0.5,255.4120879120879,578056,469075
1529,21,O.2019,3.2019,3,21.866666666666667,40.9,7.7,248.07666666666668,578056,469075
1530,21,O.2019,4.2019,4,12.25483870967742,30.1,-0.7,107.96236559139786,578056,469075
1531,21,O.2020,1.2020,1,10.138095238095238,23.2,-0.7,143.3952380952381,578056,469075
1532,21,O.2020,1.2021,1,5.390909090909091,11.5,-2.4,56.43636363636363,578056,469075
1533,21,O.2020,2.2020,2,15.23076923076923,31.5,0.2,225.25824175824175,578056,469075
1534,21,O.2020,3.2020,3,21.496666666666666,34.5,9.1,253.85,578056,469075
1535,21,O.2020,4.2020,4,10.9,30.3,-3.6,105.5763440860215,578056,469075
1536,21,O.2021,1.2021,1,8.676190476190476,18.9,-1.6,142.45238095238096,578056,469075
1537,21,O.2021,1.2022,1,7.779999999999999,17.9,1.4,53.870000000000005,578056,469075
1538,21,O.2021,2.2021,2,14.957142857142856,35.1,-1.2,242.96703296703296,578056,469075
1539,21,O.2021,3.2021,3,20.153333333333332,32.9,9.8,219.9,578056,469075
1540,21,O.2021,4.2021,4,10.82258064516129,26.9,-1.3,106.23118279569893,578056,469075
1541,21,O.2022,1.2022,1,9.371428571428572,18.2,0.2,103.23809523809524,578056,469075
1542,21,O.2022,1.2023,1,8.9,18.7,2.6,68.88,578056,469075
1543,21,O.2022,2.2022,2,16.854945054945055,40.5,-1.0,245.3021978021978,578056,469075
1544,21,O.2022,3.2022,3,20.983333333333334,34.6,9.0,230.81333333333333,578056,469075
1545,21,O.2022,4.2022,4,12.736559139784946,31.4,-0.9,98.65806451612904,578056,469075
1546,21,O.2023,1.2023,1,10.6,25.6,-2.4,170.4,578056,469075
1547,21,O.2023,1.2024,1,4.722222222222222,14.7,-4.8,71.38888888888889,578056,469075
1548,21,O.2023,2.2023,2,16.59010989010989,33.5,1.0,242.75054945054944,578056,469075
1549,21,O.2023,3.2023,3,21.836666666666666,37.5,12.5,229.33333333333334,578056,469075
1550,21,O.2023,4.2023,4,13.12258064516129,31.4,-3.2,113.05913978494624,578056,469075
1551,21,S.2010,3.2010,3,23.022950819672133,40.3,10.8,276.81639344262294,578056,469075
1552,21,S.2011,3.2011,3,22.626229508196722,38.0,8.9,270.23606557377053,578056,469075
1553,21,S.2012,3.2012,3,23.468852459016393,41.9,9.9,284.21311475409834,578056,469075
1554,21,S.2013,3.2013,3,23.34426229508197,37.5,12.7,273.2983606557377,578056,469075
1555,21,S.2014,3.2014,3,21.57049180327869,35.9,8.9,260.2983606557377,578056,469075
1556,21,S.2015,3.2015,3,23.38032786885246,37.1,10.4,268.7409836065574,578056,469075
1557,21,S.2016,3.2016,3,22.945901639344264,37.0,10.5,280.2114754098361,578056,469075
1558,21,S.2017,3.2017,3,22.95737704918033,37.7,10.7,271.12950819672136,578056,469075
1559,21,S.2018,3.2018,3,23.79016393442623,38.0,12.7,284.7426229508197,578056,469075
1560,21,S.2019,3.2019,3,23.711475409836066,37.6,11.8,282.31311475409836,578056,469075
1561,21,S.2020,3.2020,3,22.891803278688528,37.7,11.2,283.327868852459,578056,469075
1562,21,S.2021,3.2021,3,22.652459016393443,40.2,10.4,286.3180327868853,578056,469075
1563,21,S.2022,3.2022,3,25.001639344262294,40.9,12.1,267.58852459016396,578056,469075
1564,21,S.2023,3.2023,3,24.25573770491803,40.1,11.5,287.9229508196721,578056,469075
1565,21,W.2010,1.2010,1,5.250847457627119,20.6,-4.8,74.57966101694915,578056,469075
1566,21,W.2011,1.2011,1,6.5152542372881355,21.3,-5.2,88.53050847457628,578056,469075
1567,21,W.2012,1.2012,1,6.011864406779661,20.2,-4.3,96.14915254237289,578056,469075
1568,21,W.2013,1.2013,1,6.684745762711864,19.2,-2.1,84.07457627118643,578056,469075
1569,21,W.2014,1.2014,1,7.005084745762712,22.0,-3.6,80.58983050847458,578056,469075
1570,21,W.2015,1.2015,1,5.8830508474576275,17.6,-3.5,86.87796610169492,578056,469075
1571,21,W.2016,1.2016,1,7.305084745762712,20.1,-2.7,81.3406779661017,578056,469075
1572,21,W.2017,1.2017,1,6.991525423728813,20.1,-6.7,89.16610169491526,578056,469075
1573,21,W.2018,1.2018,1,6.245762711864407,18.4,-3.4,87.33389830508474,578056,469075
1574,21,W.2019,1.2019,1,6.967796610169492,22.1,-3.1,105.45932203389832,578056,469075
1575,21,W.2020,1.2020,1,6.750847457627119,22.3,-3.8,94.99661016949153,578056,469075
1576,21,W.2021,1.2021,1,7.252542372881357,20.3,-4.2,91.7677966101695,578056,469075
1577,21,W.2022,1.2022,1,6.414285714285714,19.6,-5.3,111.75535714285715,578056,469075
1578,21,W.2023,1.2023,1,5.3118644067796605,19.6,-5.7,98.71186440677967,578056,469075
1579,22,O.2000,1.2000,1,4.725,17.0,-3.8,162.26500000000001,584480,475606
1580,22,O.2000,1.2001,1,0.8272727272727274,4.7,-5.6,30.636363636363637,584480,475606
1581,22,O.2000,2.2000,2,1.025,7.7,-4.4,97.39166666666667,584480,475606
1582,22,O.2000,4.2000,4,3.390909090909091,13.6,-2.2,48.54727272727273,584480,475606
1583,22,O.2001,1.2001,1,5.366666666666667,13.1,-5.3,84.71904761904761,584480,475606
1584,22,O.2001,1.2002,1,-1.41,6.2,-10.4,61.370000000000005,584480,475606
1585,22,O.2001,2.2001,2,7.207692307692308,26.2,-3.8,195.62857142857143,584480,475606
1586,22,O.2001,3.2001,3,14.399999999999999,30.6,2.3,276.9846153846154,584480,475606
1587,22,O.2001,4.2001,4,5.66236559139785,25.7,-14.5,95.34516129032258,584480,475606
1588,22,O.2002,1.2002,1,2.3857142857142852,15.7,-3.9,108.31904761904761,584480,475606
1589,22,O.2002,1.2003,1,4.6,12.0,-0.4,50.3,584480,475606
1590,22,O.2002,2.2002,2,4.4484375,19.1,-3.6,183.340625,584480,475606
1591,22,O.2002,3.2002,3,12.334999999999999,20.6,5.9,193.715,584480,475606
1592,22,O.2002,4.2002,4,5.634782608695652,18.1,-2.6,83.47934782608696,584480,475606
1593,22,O.2003,1.2004,1,0.3142857142857142,10.1,-6.5,41.471428571428575,584480,475606
1594,22,O.2003,2.2003,2,9.838709677419354,25.7,-4.8,227.49677419354836,584480,475606
1595,22,O.2003,3.2003,3,13.213333333333333,27.7,6.0,191.4,584480,475606
1596,22,O.2003,4.2003,4,7.1328571428571435,28.4,-6.1,79.83142857142857,584480,475606
1597,22,O.2004,1.2004,1,2.0952380952380953,13.0,-9.4,119.29047619047618,584480,475606
1598,22,O.2004,1.2005,1,-0.35,15.0,-7.7,27.869999999999997,584480,475606
1599,22,O.2004,2.2004,2,5.886813186813187,24.9,-6.0,162.52197802197801,584480,475606
1600,22,O.2004,3.2004,3,14.543333333333333,26.9,5.4,180.38333333333333,584480,475606
1601,22,O.2004,4.2004,4,5.759090909090909,21.2,-5.3,78.42386363636363,584480,475606
1602,22,O.2005,1.2005,1,0.9142857142857143,15.1,-14.5,169.1095238095238,584480,475606
1603,22,O.2005,1.2006,1,1.588888888888889,9.3,-8.3,66.66666666666667,584480,475606
1604,22,O.2005,2.2005,2,8.41978021978022,26.3,-5.9,183.37362637362637,584480,475606
1605,22,O.2005,3.2005,3,13.186666666666667,27.1,1.0,185.77333333333334,584480,475606
1606,22,O.2005,4.2005,4,5.044086021505376,23.4,-5.6,76.49354838709677,584480,475606
1607,22,O.2006,1.2006,1,2.580952380952381,12.3,-6.4,120.0952380952381,584480,475606
1608,22,O.2006,1.2007,1,2.3600000000000003,8.6,-5.3,91.13,584480,475606
1609,22,O.2006,2.2006,2,8.856043956043957,23.3,-3.5,210.6978021978022,584480,475606
1610,22,O.2006,3.2006,3,14.803333333333335,26.4,5.3,185.30666666666667,584480,475606
1611,22,O.2006,4.2006,4,7.40752688172043,20.4,-6.7,82.30645161290323,584480,475606
1612,22,O.2007,1.2007,1,2.5285714285714285,13.8,-5.6,129.9142857142857,584480,475606
1613,22,O.2007,1.2008,1,2.2600000000000002,7.8,-3.2,80.92999999999999,584480,475606
1614,22,O.2007,2.2007,2,7.687912087912088,22.1,-5.5,159.78131868131868,584480,475606
1615,22,O.2007,3.2007,3,10.896666666666667,23.1,3.0,195.26333333333332,584480,475606
1616,22,O.2007,4.2007,4,4.538709677419355,17.3,-7.6,95.88279569892474,584480,475606
1617,22,O.2008,1.2008,1,2.204761904761905,15.1,-7.3,111.64761904761905,584480,475606
1618,22,O.2008,1.2009,1,3.872727272727273,17.0,-5.7,61.527272727272724,584480,475606
1619,22,O.2008,2.2008,2,6.118681318681318,20.5,-5.3,154.93736263736264,584480,475606
1620,22,O.2008,3.2008,3,12.623333333333333,24.1,3.8,182.55666666666667,584480,475606
1621,22,O.2008,4.2008,4,3.87741935483871,22.7,-7.0,81.72043010752688,584480,475606
1622,22,O.2009,1.2009,1,4.052380952380953,15.2,-5.0,164.95714285714286,584480,475606
1623,22,O.2009,1.2010,1,2.2199999999999998,9.4,-2.2,31.889999999999997,584480,475606
1624,22,O.2009,2.2009,2,7.380219780219781,25.8,-3.4,189.84285714285716,584480,475606
1625,22,O.2009,3.2009,3,12.773333333333333,25.7,3.8,209.22,584480,475606
1626,22,O.2009,4.2009,4,6.716483516483517,19.9,-9.6,94.12197802197802,584480,475606
1627,22,O.2010,1.2010,1,0.6238095238095239,12.2,-10.1,112.37619047619049,584480,475606
1628,22,O.2010,1.2011,1,0.2799999999999999,9.6,-12.2,45.010000000000005,584480,475606
1629,22,O.2010,2.2010,2,7.158241758241758,24.2,-2.5,174.94505494505495,584480,475606
1630,22,O.2010,3.2010,3,14.046666666666665,26.2,4.7,228.89333333333335,584480,475606
1631,22,O.2010,4.2010,4,4.146236559139785,19.7,-10.5,75.68817204301075,584480,475606
1632,22,O.2011,1.2011,1,1.8142857142857143,11.2,-5.7,88.45714285714286,584480,475606
1633,22,O.2011,1.2012,1,2.4899999999999998,15.3,-4.6,51.86999999999999,584480,475606
1634,22,O.2011,2.2011,2,8.741758241758241,23.2,-1.3,174.86923076923077,584480,475606
1635,22,O.2011,3.2011,3,13.57,28.6,3.3,183.46,584480,475606
1636,22,O.2011,4.2011,4,7.580645161290323,24.5,-3.2,91.9505376344086,584480,475606
1637,22,O.2012,1.2012,1,3.8619047619047615,18.4,-4.1,142.63809523809525,584480,475606
1638,22,O.2012,1.2013,1,4.418181818181818,14.7,-0.9,62.39090909090908,584480,475606
1639,22,O.2012,2.2012,2,7.440659340659341,25.3,-3.9,172.7021978021978,584480,475606
1640,22,O.2012,3.2012,3,13.526666666666667,26.8,4.1,194.81333333333333,584480,475606
1641,22,O.2012,4.2012,4,7.5600000000000005,21.2,-7.2,94.8509090909091,584480,475606
1642,22,O.2013,1.2013,1,0.9857142857142857,10.2,-7.6,103.84285714285713,584480,475606
1643,22,O.2013,1.2014,1,1.33,7.8,-2.8,43.260000000000005,584480,475606
1644,22,O.2013,2.2013,2,5.573626373626373,23.4,-4.3,142.34835164835167,584480,475606
1645,22,O.2013,3.2013,3,10.56,22.6,3.0,175.17000000000002,584480,475606
1646,22,O.2013,4.2013,4,6.289247311827957,22.8,-7.7,79.19139784946236,584480,475606
1647,22,O.2014,1.2014,1,5.090476190476191,18.4,-3.3,172.71904761904761,584480,475606
1648,22,O.2014,1.2015,1,1.6600000000000001,12.2,-8.4,76.83,584480,475606
1649,22,O.2014,2.2014,2,7.55054945054945,23.1,-3.4,178.17802197802197,584480,475606
1650,22,O.2014,3.2014,3,14.62,24.1,5.4,198.44666666666666,584480,475606
1651,22,O.2014,4.2014,4,7.598924731182796,23.0,-4.0,85.67096774193548,584480,475606
1652,22,O.2015,1.2015,1,3.8666666666666667,15.8,-5.1,138.06666666666666,584480,475606
1653,22,O.2015,1.2016,1,4.46,10.3,1.3,69.42,584480,475606
1654,22,O.2015,2.2015,2,8.31098901098901,24.8,-3.5,167.15274725274725,584480,475606
1655,22,O.2015,3.2015,3,12.923333333333334,27.9,4.6,203.2866666666667,584480,475606
1656,22,O.2015,4.2015,4,8.03225806451613,18.9,-6.3,93.16881720430108,584480,475606
1657,22,O.2016,1.2016,1,-0.7952380952380952,3.8,-5.5,77.11904761904762,584480,475606
1658,22,O.2016,1.2017,1,6.363636363636363,13.9,-0.9,69.95454545454545,584480,475606
1659,22,O.2016,2.2016,2,6.127472527472528,22.2,-2.7,146.77912087912088,584480,475606
1660,22,O.2016,3.2016,3,14.163333333333332,28.0,3.7,189.77,584480,475606
1661,22,O.2016,4.2016,4,6.701075268817204,21.6,-2.4,92.3225806451613,584480,475606
1662,22,O.2017,1.2017,1,6.104761904761905,18.3,-4.0,159.3095238095238,584480,475606
1663,22,O.2017,1.2018,1,2.31,9.1,-2.6,52.6,584480,475606
1664,22,O.2017,2.2017,2,9.541758241758242,27.0,-5.3,224.16373626373627,584480,475606
1665,22,O.2017,3.2017,3,10.036666666666667,28.8,2.5,151.7866666666667,584480,475606
1666,22,O.2017,4.2017,4,6.588172043010753,27.3,-8.6,100.59139784946237,584480,475606
1667,22,O.2018,1.2018,1,0.7952380952380952,7.5,-7.1,82.70476190476191,584480,475606
1668,22,O.2018,1.2019,1,6.779999999999999,13.2,0.5,89.55,584480,475606
1669,22,O.2018,2.2018,2,6.884615384615385,23.4,-5.2,156.84505494505495,584480,475606
1670,22,O.2018,3.2018,3,15.106666666666666,24.3,9.0,215.35,584480,475606
1671,22,O.2018,4.2018,4,6.447311827956989,23.1,-4.4,95.0763440860215,584480,475606
1672,22,O.2019,1.2019,1,3.1904761904761907,16.2,-2.4,138.56666666666666,584480,475606
1673,22,O.2019,1.2020,1,7.65,15.4,0.7,74.94,584480,475606
1674,22,O.2019,2.2019,2,6.809756097560975,23.7,-4.5,214.30121951219513,584480,475606
1675,22,O.2019,3.2019,3,14.68,31.3,3.4,226.00666666666666,584480,475606
1676,22,O.2019,4.2019,4,6.136559139784946,20.7,-3.1,84.29247311827957,584480,475606
1677,22,O.2020,1.2020,1,4.414285714285715,16.4,-3.1,118.51428571428572,584480,475606
1678,22,O.2020,1.2021,1,0.19090909090909092,10.9,-4.8,34.49090909090909,584480,475606
1679,22,O.2020,2.2020,2,8.221978021978023,21.6,-5.6,189.65934065934067,584480,475606
1680,22,O.2020,3.2020,3,15.073333333333332,25.9,5.8,250.91666666666666,584480,475606
1681,22,O.2020,4.2020,4,6.065591397849462,18.6,-4.0,84.03870967741936,584480,475606
1682,22,O.2021,1.2021,1,1.4047619047619047,10.6,-5.1,95.4047619047619,584480,475606
1683,22,O.2021,1.2022,1,7.220000000000001,16.5,2.7,59.45,584480,475606
1684,22,O.2021,2.2021,2,7.848314606741573,24.9,-6.6,212.96404494382023,584480,475606
1685,22,O.2021,3.2021,3,13.173333333333334,25.7,4.2,184.58666666666667,584480,475606
1686,22,O.2021,4.2021,4,5.783870967741935,17.0,-3.3,94.14838709677419,584480,475606
1687,22,O.2022,1.2022,1,2.9238095238095236,12.5,-3.2,81.13333333333333,584480,475606
1688,22,O.2022,1.2023,1,6.76,10.3,4.0,51.31,584480,475606
1689,22,O.2022,2.2022,2,9.816483516483515,31.2,-6.9,218.05384615384617,584480,475606
1690,22,O.2022,3.2022,3,13.486666666666668,26.1,4.9,212.27666666666667,584480,475606
1691,22,O.2022,4.2022,4,7.994623655913978,21.5,-4.4,88.352688172043,584480,475606
1692,22,O.2023,1.2023,1,4.776190476190476,15.8,-8.0,141.74285714285713,584480,475606
1693,22,O.2023,1.2024,1,5.955555555555556,11.8,1.9,70.22222222222223,584480,475606
1694,22,O.2023,2.2023,2,9.608791208791208,24.5,-1.4,204.16813186813187,584480,475606
1695,22,O.2023,3.2023,3,15.03,26.4,6.8,194.19,584480,475606
1696,22,O.2023,4.2023,4,9.307526881720431,26.1,-1.7,94.89677419354838,584480,475606
1697,22,S.2001,3.2001,3,14.7859649122807,29.0,4.4,229.16666666666666,584480,475606
1698,22,S.2002,3.2002,3,12.346666666666666,26.6,5.0,185.44166666666666,584480,475606
1699,22,S.2003,3.2003,3,16.995081967213114,31.5,6.4,253.10327868852457,584480,475606
1700,22,S.2004,3.2004,3,14.060655737704918,27.6,3.9,202.5016393442623,584480,475606
1701,22,S.2005,3.2005,3,13.778688524590164,28.1,4.5,214.0327868852459,584480,475606
1702,22,S.2006,3.2006,3,13.860655737704919,27.6,6.6,204.47377049180326,584480,475606
1703,22,S.2007,3.2007,3,12.741666666666667,27.2,4.5,202.215,584480,475606
1704,22,S.2008,3.2008,3,13.511475409836066,27.0,4.4,225.73934426229508,584480,475606
1705,22,S.2009,3.2009,3,14.867213114754097,28.3,5.1,243.4688524590164,584480,475606
1706,22,S.2010,3.2010,3,14.44915254237288,28.2,6.1,224.62881355932203,584480,475606
1707,22,S.2011,3.2011,3,13.431147540983606,30.5,4.9,188.48852459016393,584480,475606
1708,22,S.2012,3.2012,3,14.608196721311476,31.0,3.4,216.30983606557376,584480,475606
1709,22,S.2013,3.2013,3,15.822950819672132,27.8,7.1,230.13770491803277,584480,475606
1710,22,S.2014,3.2014,3,12.783606557377048,26.4,5.9,176.18524590163932,584480,475606
1711,22,S.2015,3.2015,3,15.755737704918033,28.1,6.6,221.36557377049178,584480,475606
1712,22,S.2016,3.2016,3,14.88688524590164,27.9,4.8,219.95081967213116,584480,475606
1713,22,S.2017,3.2017,3,14.827868852459016,26.4,4.8,224.88360655737705,584480,475606
1714,22,S.2018,3.2018,3,15.026229508196721,27.2,6.8,207.25245901639343,584480,475606
1715,22,S.2019,3.2019,3,15.729508196721312,29.2,6.3,254.1327868852459,584480,475606
1716,22,S.2020,3.2020,3,15.222950819672132,29.6,4.6,249.52622950819674,584480,475606
1717,22,S.2021,3.2021,3,13.845901639344262,31.1,5.8,230.9573770491803,584480,475606
1718,22,S.2022,3.2022,3,17.50655737704918,31.7,7.6,263.89344262295083,584480,475606
1719,22,S.2023,3.2023,3,15.885245901639344,31.8,7.1,241.2295081967213,584480,475606
1720,22,W.2000,1.2000,1,1.4729166666666667,16.0,-8.8,87.74583333333334,584480,475606
1721,22,W.2001,1.2001,1,0.8593220338983051,14.7,-7.1,58.12033898305084,584480,475606
1722,22,W.2002,1.2002,1,2.4901960784313726,15.1,-4.5,74.25490196078431,584480,475606
1723,22,W.2003,1.2003,1,-2.1333333333333333,9.3,-12.1,51.156410256410254,584480,475606
1724,22,W.2004,1.2004,1,1.3491525423728812,14.1,-8.6,56.844067796610176,584480,475606
1725,22,W.2005,1.2005,1,-0.42,10.4,-15.0,62.848,584480,475606
1726,22,W.2006,1.2006,1,-0.8655172413793104,10.3,-10.0,61.827586206896555,584480,475606
1727,22,W.2007,1.2007,1,2.594915254237288,12.4,-11.4,82.67627118644067,584480,475606
1728,22,W.2008,1.2008,1,3.4,13.8,-4.5,89.53728813559322,584480,475606
1729,22,W.2009,1.2009,1,-0.049152542372881365,11.5,-10.0,79.12372881355932,584480,475606
1730,22,W.2010,1.2010,1,-0.635593220338983,10.9,-9.3,57.13050847457627,584480,475606
1731,22,W.2011,1.2011,1,1.394915254237288,15.5,-9.5,63.9135593220339,584480,475606
1732,22,W.2012,1.2012,1,-0.826530612244898,10.2,-14.0,71.8,584480,475606
1733,22,W.2013,1.2013,1,0.7661016949152541,17.1,-10.4,60.78135593220339,584480,475606
1734,22,W.2014,1.2014,1,1.4033898305084744,10.6,-4.8,55.23050847457627,584480,475606
1735,22,W.2015,1.2015,1,0.04576271186440679,13.0,-9.8,63.106779661016944,584480,475606
1736,22,W.2016,1.2016,1,2.135593220338983,12.2,-7.3,61.41694915254237,584480,475606
1737,22,W.2017,1.2017,1,1.2813559322033898,13.6,-11.5,84.27288135593221,584480,475606
1738,22,W.2018,1.2018,1,0.12372881355932204,10.5,-11.3,65.59830508474576,584480,475606
1739,22,W.2019,1.2019,1,1.9152542372881356,17.2,-7.2,100.34915254237289,584480,475606
1740,22,W.2020,1.2020,1,4.033898305084746,15.6,-7.2,87.13050847457627,584480,475606
1741,22,W.2021,1.2021,1,1.7661016949152544,11.5,-8.1,63.074576271186444,584480,475606
1742,22,W.2022,1.2022,1,2.9440677966101694,15.9,-6.7,100.7457627118644,584480,475606
1743,22,W.2023,1.2023,1,0.7322033898305084,13.1,-8.8,79.62033898305086,584480,475606
1744,23,O.2000,1.2001,1,2.1750000000000003,4.9,-1.3,31.775,647945,472294
1745,23,O.2000,2.2000,2,18.214285714285715,27.6,7.5,352.40000000000003,647945,472294
1746,23,O.2000,3.2000,3,15.686666666666667,28.1,5.6,268.53333333333336,647945,472294
1747,23,O.2000,4.2000,4,5.884615384615385,23.6,-1.8,96.56813186813187,647945,472294
1748,23,O.2001,1.2001,1,5.978947368421053,13.1,-4.5,102.11578947368422,647945,472294
1749,23,O.2001,1.2002,1,-2.8166666666666664,1.1,-8.3,87.51666666666667,647945,472294
1750,23,O.2001,2.2001,2,11.517241379310345,27.8,-1.0,264.17413793103447,647945,472294
1751,23,O.2001,3.2001,3,13.746666666666666,31.4,3.0,287.52666666666664,647945,472294
1752,23,O.2001,4.2001,4,6.350537634408602,27.0,-13.5,128.26774193548385,647945,472294
1753,23,O.2002,1.2003,1,5.02,10.6,-0.0,58.970000000000006,647945,472294
1754,23,O.2002,2.2002,2,8.698863636363637,27.4,-2.1,238.28977272727272,647945,472294
1755,23,O.2002,3.2002,3,13.96,29.6,6.0,225.05,647945,472294
1756,23,O.2002,4.2002,4,6.353763440860215,28.8,-2.6,99.1010752688172,647945,472294
1757,23,O.2003,1.2003,1,6.661904761904762,17.7,-1.0,203.82857142857142,647945,472294
1758,23,O.2003,1.2004,1,0.11000000000000003,10.4,-7.2,67.71000000000001,647945,472294
1759,23,O.2003,2.2003,2,10.412087912087912,30.6,-3.5,240.42417582417582,647945,472294
1760,23,O.2003,3.2003,3,15.076666666666666,30.2,5.4,232.64666666666665,647945,472294
1761,23,O.2003,4.2003,4,6.512903225806452,30.6,-3.3,101.56989247311827,647945,472294
1762,23,O.2004,1.2004,1,2.9714285714285715,15.9,-10.0,168.42380952380952,647945,472294
1763,23,O.2004,1.2005,1,-1.0727272727272728,12.5,-8.0,74.00909090909092,647945,472294
1764,23,O.2004,2.2004,2,7.309890109890111,25.9,-4.9,229.9153846153846,647945,472294
1765,23,O.2004,3.2004,3,16.516666666666666,30.8,5.3,231.86333333333332,647945,472294
1766,23,O.2004,4.2004,4,6.451612903225806,23.0,-5.9,115.36451612903225,647945,472294
1767,23,O.2005,1.2005,1,2.2571428571428576,18.4,-11.5,200.68571428571425,647945,472294
1768,23,O.2005,1.2006,1,0.9700000000000001,11.6,-9.4,85.21000000000001,647945,472294
1769,23,O.2005,2.2005,2,9.734065934065933,27.7,-6.0,222.82637362637362,647945,472294
1770,23,O.2005,3.2005,3,14.766666666666667,28.9,1.8,242.54666666666665,647945,472294
1771,23,O.2005,4.2005,4,5.624731182795699,27.4,-6.7,107.90322580645162,647945,472294
1772,23,O.2006,1.2006,1,2.6857142857142855,13.9,-7.9,135.57619047619048,647945,472294
1773,23,O.2006,1.2007,1,3.84,11.6,-5.3,84.42999999999999,647945,472294
1774,23,O.2006,2.2006,2,10.40879120879121,27.1,-4.0,252.48021978021978,647945,472294
1775,23,O.2006,3.2006,3,16.624137931034483,29.7,6.0,217.72413793103448,647945,472294
1776,23,O.2006,4.2006,4,8.295180722891565,24.1,-6.1,99.71445783132529,647945,472294
1777,23,O.2007,1.2007,1,4.716666666666667,15.7,-1.9,171.7388888888889,647945,472294
1778,23,O.2007,2.2007,2,10.757142857142856,24.2,0.5,200.84464285714284,647945,472294
1779,23,O.2007,3.2007,3,13.746666666666666,27.5,2.4,260.74,647945,472294
1780,23,O.2007,4.2007,4,6.015853658536585,20.4,-8.2,132.20853658536586,647945,472294
1781,23,O.2008,1.2008,1,2.6857142857142855,16.1,-6.8,150.12857142857143,647945,472294
1782,23,O.2008,2.2008,2,6.852747252747253,24.6,-5.7,189.5230769230769,647945,472294
1783,23,O.2008,3.2008,3,14.65,26.5,4.1,241.93666666666667,647945,472294
1784,23,O.2008,4.2008,4,4.750574712643679,26.8,-7.5,109.63563218390804,647945,472294
1785,23,O.2009,1.2009,1,4.6952380952380945,16.0,-5.4,189.0047619047619,647945,472294
1786,23,O.2009,1.2010,1,2.37,9.1,-2.4,30.82,647945,472294
1787,23,O.2009,2.2009,2,9.45,30.5,-2.3,229.6904761904762,647945,472294
1788,23,O.2009,3.2009,3,14.94,28.7,5.0,231.18666666666667,647945,472294
1789,23,O.2009,4.2009,4,6.869892473118279,23.9,-10.9,104.57311827956988,647945,472294
1790,23,O.2010,1.2010,1,0.7619047619047619,14.5,-11.0,152.37142857142857,647945,472294
1791,23,O.2010,1.2011,1,0.6199999999999999,10.6,-11.5,49.690000000000005,647945,472294
1792,23,O.2010,2.2010,2,7.837362637362638,27.0,-3.3,194.20219780219782,647945,472294
1793,23,O.2010,3.2010,3,15.656666666666666,30.2,5.2,235.72666666666666,647945,472294
1794,23,O.2010,4.2010,4,4.579569892473118,22.6,-11.5,98.10860215053764,647945,472294
1795,23,O.2011,1.2011,1,2.5619047619047617,12.6,-6.4,132.25238095238097,647945,472294
1796,23,O.2011,1.2012,1,2.6900000000000004,14.9,-3.0,79.52000000000001,647945,472294
1797,23,O.2011,2.2011,2,10.355555555555556,28.3,-1.0,234.5533333333333,647945,472294
1798,23,O.2011,3.2011,3,16.166666666666668,30.6,5.2,248.41333333333333,647945,472294
1799,23,O.2011,4.2011,4,8.32258064516129,28.2,-4.0,111.45806451612904,647945,472294
1800,23,O.2012,1.2012,1,4.576190476190477,19.8,-5.8,191.62857142857143,647945,472294
1801,23,O.2012,1.2013,1,4.327272727272727,15.5,-1.5,71.38181818181819,647945,472294
1802,23,O.2012,2.2012,2,8.76153846153846,29.3,-5.0,210.35164835164835,647945,472294
1803,23,O.2012,3.2012,3,15.8,31.8,4.2,253.53333333333333,647945,472294
