tav;x;y
23.1;626471;469214
18.5;609659;472639
22.7;605724;465458
22.1;595908;466326
17.7;608898;477619
15.3;605628;473187
15;648225;474884
19.4;579684;472513
16.5;576760;475107
22;599356;469586
21.9;595879;465574
21.7;598488;468121
19.8;625250;471939
12.1;626224;478531
20.1;584109;470620
20;641305;472509
21.3;597859;470722
22.5;624532;469362
22.1;610025;469769
16.3;601356;475656
22.1;614036;470766
22.9;578128;469040
20.6;571898;470292
21.3;607987;470844
21.8;614022;469084
12.6;583180;474045
23.1;611286;466531
23.2;618360;465826
20.9;622324;470765
12.9;567323;474471
18.9;585907;473194
21.6;648317;471991
14.6;612354;465047
14.8;602626;472675
11.4;549596;471797
14.9;638211;471314
14.2;567783;472294
15.1;633296;473882
7.3;584480;475606
8.9;647945;472294
14.8;604152;474054
15;599221;471527
15.3;610873;467999
14.3;622213;468382
14.3;616960;467346
12.3;634261;465878
15.2;557918;470367
13.7;627997;473954
15.1;605801;467364
15.5;626471;469214
13.4;609659;472639
15;605724;465458
14.7;595908;466326
14.8;608898;477619
9.2;605628;473187
10.1;648225;474884
14.7;579684;472513
12.8;576760;475107
15.4;599356;469586
14.7;595879;465574
14.7;598488;468121
12.3;625250;471939
9.5;626224;478531
14.4;584109;470620
14.2;641305;472509
15.2;597859;470722
15.2;624532;469362
12.2;601356;475656
14.3;614036;470766
16.1;578128;469040
14.1;571898;470292
15.3;607987;470844
15.4;614022;469084
7.9;583180;474045
15.4;611286;466531
15.3;618360;465826
12.4;622324;470765
10.2;567323;474471
14.4;585907;473194
14.8;648317;471991
15.9;612354;465047
14.6;602626;472675
12.3;549596;471797
14.9;638211;471314
15.5;567783;472294
14.4;633296;473882
6.7;584480;475606
7.2;647945;472294
14.9;599221;471527
15.8;610873;467999
15;622213;468382
15.5;616960;467346
13.6;634261;465878
15.4;557918;470367
13.3;627997;473954
15.8;605801;467364
16.2;626471;469214
13.1;609659;472639
16.5;605724;465458
15.6;595908;466326
15.1;608898;477619
9.1;605628;473187
9.3;648225;474884
14.9;579684;472513
13.6;576760;475107
16;599356;469586
15.7;595879;465574
15.2;598488;468121
12.2;625250;471939
8.5;626224;478531
15.3;584109;470620
15.1;567066;471018
14;641305;472509
15.6;597859;470722
15.9;624532;469362
15.9;610025;469769
12.3;601356;475656
14.6;614036;470766
16.6;578128;469040
14.9;571898;470292
15.3;607987;470844
15.9;614022;469084
7.6;583180;474045
16.5;611286;466531
16.3;618360;465826
11.9;622324;470765
10.4;567323;474471
14.2;585907;473194
15;648317;471991
18.2;612354;465047
17.4;602626;472675
14.6;549596;471797
18.2;638211;471314
16.3;567783;472294
17.4;633296;473882
9;584480;475606
11.1;647945;472294
17.5;604152;474054
17.3;599221;471527
18.1;610873;467999
17.7;622213;468382
18.1;616960;467346
16.3;634261;465878
17.3;557918;470367
16.5;627997;473954
18.3;605801;467364
19.2;626471;469214
16;609659;472639
19.1;605724;465458
18.1;595908;466326
17;608898;477619
12;605628;473187
11.3;648225;474884
16.8;579684;472513
15.8;576760;475107
18.5;599356;469586
18;595879;465574
17.5;598488;468121
15.7;625250;471939
10.7;626224;478531
17.2;584109;470620
16.8;567066;471018
16.9;641305;472509
17.8;597859;470722
18.8;624532;469362
18.6;610025;469769
14.8;601356;475656
17.6;614036;470766
18.8;578128;469040
16.8;571898;470292
17.8;607987;470844
18.4;614022;469084
10;583180;474045
19.1;611286;466531
19.1;618360;465826
15.3;622324;470765
12.4;567323;474471
16.4;585907;473194
17.8;648317;471991
20.3;612354;465047
20.2;602626;472675
17.2;549596;471797
19.7;638211;471314
18.9;567783;472294
18.9;633296;473882
11.6;584480;475606
15.5;647945;472294
19.2;604152;474054
19.5;599221;471527
20.3;610873;467999
19.9;622213;468382
20.7;616960;467346
19.3;634261;465878
19.5;557918;470367
18.1;627997;473954
20.5;605801;467364
20.7;626471;469214
18.3;609659;472639
21;605724;465458
20.2;595908;466326
18;608898;477619
14.4;605628;473187
12.5;648225;474884
19.3;579684;472513
17.3;576760;475107
21.1;599356;469586
20;595879;465574
19.8;598488;468121
18.6;625250;471939
14;626224;478531
19.6;584109;470620
19.1;567066;471018
18.7;641305;472509
20.2;597859;470722
20;624532;469362
16.2;601356;475656
20;614036;470766
20.9;578128;469040
19;571898;470292
20.2;607987;470844
20.2;614022;469084
13.1;583180;474045
21.4;611286;466531
21.1;618360;465826
18.9;622324;470765
14.7;567323;474471
18.6;585907;473194
19.3;648317;471991
21.5;612354;465047
22.5;602626;472675
17.6;549596;471797
20.8;638211;471314
20;567783;472294
19.9;633296;473882
12.1;584480;475606
16.5;647945;472294
19.7;604152;474054
20.5;599221;471527
21.5;610873;467999
21.2;622213;468382
21.9;616960;467346
20.3;634261;465878
21.1;557918;470367
19.1;627997;473954
21.8;605801;467364
21.8;626471;469214
18.6;609659;472639
22.1;605724;465458
21.4;595908;466326
18.3;608898;477619
14.8;605628;473187
14.1;648225;474884
20.2;579684;472513
17.3;576760;475107
22.2;599356;469586
21.3;595879;465574
20.9;598488;468121
19.4;625250;471939
13.7;626224;478531
20.8;584109;470620
20;567066;471018
19.5;641305;472509
21;597859;470722
21.4;624532;469362
16.6;601356;475656
21.1;614036;470766
21.8;578128;469040
20.2;571898;470292
21.3;607987;470844
21.4;614022;469084
13.2;583180;474045
22.7;611286;466531
22.3;618360;465826
19.8;622324;470765
14.8;567323;474471
19.4;585907;473194
20.3;648317;471991
20.7;612354;465047
19.2;602626;472675
15.9;549596;471797
20;638211;471314
18.7;567783;472294
19;633296;473882
10;584480;475606
12.2;647945;472294
18.7;604152;474054
19.2;599221;471527
20.8;610873;467999
19.7;622213;468382
20.1;616960;467346
18.5;634261;465878
19.5;557918;470367
17.9;627997;473954
20.9;605801;467364
20.8;626471;469214
17.6;609659;472639
21.2;605724;465458
20.3;595908;466326
18.8;608898;477619
13;605628;473187
13.3;648225;474884
18.6;579684;472513
17.1;576760;475107
20.7;599356;469586
20.4;595879;465574
20;598488;468121
16.9;625250;471939
11.6;626224;478531
19.6;584109;470620
18.6;567066;471018
18.5;641305;472509
19.7;597859;470722
20.4;624532;469362
20.3;610025;469769
16.5;601356;475656
19.3;614036;470766
20.9;578128;469040
18.6;571898;470292
19.6;607987;470844
20.2;614022;469084
11.1;583180;474045
21.5;611286;466531
21.6;618360;465826
16.7;622324;470765
13.1;567323;474471
18.2;585907;473194
19.6;648317;471991
22;612354;465047
21;602626;472675
19.2;549596;471797
21.5;638211;471314
20.3;567783;472294
21.2;633296;473882
14;584480;475606
15.9;647945;472294
20.1;604152;474054
21.1;599221;471527
22.4;610873;467999
21.7;622213;468382
22.3;616960;467346
20.8;634261;465878
21.7;557918;470367
19.5;627997;473954
22.1;605801;467364
22.5;626471;469214
19.4;609659;472639
23.1;605724;465458
22.4;595908;466326
19.4;608898;477619
15.4;605628;473187
14.6;648225;474884
21.5;579684;472513
18.8;576760;475107
22.8;599356;469586
22.4;595879;465574
21.9;598488;468121
19.6;625250;471939
13.6;626224;478531
21.2;584109;470620
20.4;567066;471018
20.3;641305;472509
21.8;597859;470722
21.9;624532;469362
22.3;610025;469769
17;601356;475656
21.5;614036;470766
22.3;578128;469040
21.2;571898;470292
21.6;607987;470844
21.9;614022;469084
14.8;583180;474045
23.4;611286;466531
23;618360;465826
20.1;622324;470765
15.4;567323;474471
19.6;585907;473194
20.7;648317;471991
25;612354;465047
23.9;602626;472675
21.8;549596;471797
23.6;638211;471314
22.5;567783;472294
24.2;633296;473882
20.1;584480;475606
21.1;647945;472294
22.4;604152;474054
23.9;599221;471527
25;610873;467999
25.6;622213;468382
26.8;616960;467346
26.5;634261;465878
23.6;557918;470367
22.5;627997;473954
24.2;605801;467364
25;626471;469214
23;609659;472639
25.3;605724;465458
25.2;595908;466326
21.8;608898;477619
21.8;605628;473187
19.3;648225;474884
23;579684;472513
20.8;576760;475107
25.2;599356;469586
25.4;595879;465574
23.2;625250;471939
19.8;626224;478531
23.5;584109;470620
22.8;567066;471018
23.2;641305;472509
24.6;597859;470722
24.8;624532;469362
25.4;610025;469769
19.6;601356;475656
25.1;614036;470766
24.5;578128;469040
23.9;571898;470292
24.8;607987;470844
24.1;614022;469084
19.4;583180;474045
25.8;611286;466531
26;618360;465826
24;622324;470765
17.2;567323;474471
22.9;585907;473194
24.4;648317;471991
21.6;612354;465047
19.8;602626;472675
16.3;549596;471797
21.2;638211;471314
19.5;567783;472294
20;633296;473882
11.5;584480;475606
16.2;647945;472294
19.3;604152;474054
20.3;599221;471527
21.2;610873;467999
20.5;622213;468382
21.4;616960;467346
20.7;634261;465878
19.8;557918;470367
19.4;627997;473954
21.4;605801;467364
21.3;626471;469214
18.2;609659;472639
22.2;605724;465458
21.1;595908;466326
19;608898;477619
13.5;605628;473187
15.3;648225;474884
19.5;579684;472513
17.7;576760;475107
21.4;599356;469586
21.3;595879;465574
20.3;598488;468121
18.6;625250;471939
12.2;626224;478531
20.2;584109;470620
19.5;567066;471018
20;641305;472509
20.8;597859;470722
21.1;624532;469362
21.1;610025;469769
16.8;601356;475656
20.4;614036;470766
21.3;578128;469040
19.3;571898;470292
20.8;607987;470844
20.9;614022;469084
12.2;583180;474045
22.5;611286;466531
22.7;618360;465826
19.3;622324;470765
13.5;567323;474471
19.7;585907;473194
21.4;648317;471991
19.4;612354;465047
18.1;602626;472675
14.9;549596;471797
18.8;638211;471314
17.4;567783;472294
17.5;633296;473882
8.5;584480;475606
10.6;647945;472294
17.9;604152;474054
18.1;599221;471527
19.5;610873;467999
18.4;622213;468382
18.6;616960;467346
16.7;634261;465878
18.4;557918;470367
16.8;627997;473954
19.5;605801;467364
19.2;626471;469214
16.2;609659;472639
20;605724;465458
19;595908;466326
17.4;608898;477619
11.6;605628;473187
12.3;648225;474884
17.5;579684;472513
16.3;576760;475107
19.4;599356;469586
19.2;595879;465574
18.2;598488;468121
15.4;625250;471939
10.6;626224;478531
18.1;584109;470620
17.4;567066;471018
17.8;641305;472509
18.5;597859;470722
19;624532;469362
18.8;610025;469769
15.2;601356;475656
17.8;614036;470766
19.7;578128;469040
17.4;571898;470292
18.4;607987;470844
18.8;614022;469084
9.8;583180;474045
20.1;611286;466531
20.3;618360;465826
15;622324;470765
12.2;567323;474471
17;585907;473194
18.7;648317;471991
20.5;612354;465047
19.6;602626;472675
17.2;549596;471797
19.6;638211;471314
18.9;567783;472294
19.9;633296;473882
11.8;584480;475606
15.5;647945;472294
18.7;604152;474054
19.9;599221;471527
21;610873;467999
20.1;622213;468382
21.1;616960;467346
19.6;634261;465878
19.4;557918;470367
18.6;627997;473954
20.5;605801;467364
20.8;626471;469214
18.1;609659;472639
21.6;605724;465458
21.2;595908;466326
17.2;608898;477619
13.8;605628;473187
12.7;648225;474884
19.7;579684;472513
16.7;576760;475107
21;599356;469586
20.9;595879;465574
20.1;598488;468121
18.4;625250;471939
12.8;626224;478531
19.9;584109;470620
18.9;567066;471018
19.1;641305;472509
20.4;597859;470722
20.3;624532;469362
20.7;610025;469769
14.7;601356;475656
20.2;614036;470766
20.8;578128;469040
18.9;571898;470292
20.3;607987;470844
20.4;614022;469084
13.4;583180;474045
21.8;611286;466531
21.6;618360;465826
19.2;622324;470765
13.2;567323;474471
18.3;585907;473194
18.9;648317;471991
22.7;612354;465047
22.9;602626;472675
20.4;549596;471797
22.5;638211;471314
20.3;567783;472294
23.8;633296;473882
20.8;584480;475606
20.5;647945;472294
21.9;604152;474054
22.7;599221;471527
23;610873;467999
24.2;622213;468382
25.8;616960;467346
25.1;634261;465878
20.9;557918;470367
22.3;627997;473954
21.9;605801;467364
23.9;626471;469214
22.6;609659;472639
22.6;605724;465458
23.4;595908;466326
22.7;608898;477619
21.9;605628;473187
18.6;648225;474884
21.8;579684;472513
20.6;576760;475107
23.1;599356;469586
22.9;595879;465574
22.6;598488;468121
22.6;625250;471939
21.6;626224;478531
21.6;584109;470620
20.4;567066;471018
22.7;641305;472509
22.8;597859;470722
23.7;624532;469362
23.6;610025;469769
18.7;601356;475656
23.8;614036;470766
22.1;578128;469040
21.8;571898;470292
23.7;607987;470844
22.6;614022;469084
20;583180;474045
23.2;611286;466531
23.6;618360;465826
23;622324;470765
16.8;567323;474471
21.6;585907;473194
24.5;648317;471991
24.1;612354;465047
21;602626;472675
20.1;549596;471797
22.8;638211;471314
20.8;567783;472294
22.2;633296;473882
16.9;584480;475606
20.1;647945;472294
20.5;604152;474054
21.8;599221;471527
24.4;610873;467999
24.4;622213;468382
24.9;616960;467346
24.6;634261;465878
22;557918;470367
20.6;627997;473954
22.6;605801;467364
24.8;626471;469214
19.9;609659;472639
24.2;605724;465458
23.8;595908;466326
19.7;608898;477619
17.7;605628;473187
17.9;648225;474884
21.5;579684;472513
18.8;576760;475107
23.1;599356;469586
23.7;595879;465574
23.4;598488;468121
21.9;625250;471939
13.6;626224;478531
21.6;584109;470620
21.5;567066;471018
22.1;641305;472509
22.4;597859;470722
24.5;624532;469362
23.8;610025;469769
17.2;601356;475656
24;614036;470766
22.7;578128;469040
22.3;571898;470292
23;607987;470844
23.6;614022;469084
17.4;583180;474045
25;611286;466531
25.4;618360;465826
23.2;622324;470765
14.6;567323;474471
21.2;585907;473194
23.8;648317;471991
23;612354;465047
22.1;602626;472675
20.8;549596;471797
22;638211;471314
21.7;567783;472294
21.8;633296;473882
17;584480;475606
19.1;647945;472294
20.8;604152;474054
22.7;599221;471527
23.7;610873;467999
23.1;622213;468382
24.5;616960;467346
23.5;634261;465878
22.5;557918;470367
20.6;627997;473954
23;605801;467364
23.4;626471;469214
21;609659;472639
23.9;605724;465458
23.3;595908;466326
20.9;608898;477619
19.3;605628;473187
16.2;648225;474884
22.2;579684;472513
20.4;576760;475107
23.9;599356;469586
23.1;595879;465574
23.1;598488;468121
21.2;625250;471939
16.5;626224;478531
22.3;584109;470620
21.6;567066;471018
21.3;641305;472509
23.2;597859;470722
23;624532;469362
23.7;610025;469769
18.8;601356;475656
22.9;614036;470766
23.5;578128;469040
22.4;571898;470292
23.2;607987;470844
23;614022;469084
18;583180;474045
24.6;611286;466531
24.1;618360;465826
22.4;622324;470765
16.7;567323;474471
21.2;585907;473194
22;648317;471991
23.4;612354;465047
22.2;602626;472675
19.8;549596;471797
22.6;638211;471314
22.1;567783;472294
22.2;633296;473882
13.4;584480;475606
16.3;647945;472294
21.6;604152;474054
22.6;599221;471527
23.9;610873;467999
22.9;622213;468382
24;616960;467346
22.9;634261;465878
23;557918;470367
20.8;627997;473954
23.2;605801;467364
23.3;626471;469214
20.5;609659;472639
24.2;605724;465458
23.4;595908;466326
21.2;608898;477619
16.4;605628;473187
15.8;648225;474884
22.1;579684;472513
20.6;576760;475107
23.8;599356;469586
23.5;595879;465574
23;598488;468121
20.8;625250;471939
14.4;626224;478531
22.5;584109;470620
22.3;567066;471018
21.8;641305;472509
23.1;597859;470722
23.1;624532;469362
23.6;610025;469769
19.3;601356;475656
23;614036;470766
23.5;578128;469040
22.2;571898;470292
22.9;607987;470844
23.1;614022;469084
14.8;583180;474045
24.6;611286;466531
24.6;618360;465826
20.8;622324;470765
16.7;567323;474471
21.9;585907;473194
22.5;648317;471991
24.7;612354;465047
24.2;602626;472675
21.2;549596;471797
23.7;638211;471314
23.2;567783;472294
23.4;633296;473882
18;584480;475606
20.6;647945;472294
23;604152;474054
24.5;599221;471527
24.9;610873;467999
24.9;622213;468382
26.3;616960;467346
24.8;634261;465878
23.9;557918;470367
22.4;627997;473954
24.4;605801;467364
25;626471;469214
22.7;609659;472639
25.5;605724;465458
24.8;595908;466326
22.1;608898;477619
19.3;605628;473187
17;648225;474884
23.2;579684;472513
21.4;576760;475107
25.7;599356;469586
24.6;595879;465574
24.2;598488;468121
22.7;625250;471939
16.5;626224;478531
23.8;584109;470620
23.1;567066;471018
23;641305;472509
25;597859;470722
24.6;624532;469362
25.2;610025;469769
19.9;601356;475656
24.5;614036;470766
24.8;578128;469040
23.6;571898;470292
24.7;607987;470844
24.4;614022;469084
19.3;583180;474045
26.1;611286;466531
26.1;618360;465826
23.7;622324;470765
18.3;567323;474471
22.8;585907;473194
23.6;648317;471991
24.3;612354;465047
21.5;602626;472675
18.9;549596;471797
22.4;638211;471314
20.7;567783;472294
21.8;633296;473882
14.4;584480;475606
17.5;647945;472294
20.6;604152;474054
22;599221;471527
24.5;610873;467999
24.6;622213;468382
24.9;616960;467346
24.1;634261;465878
22.2;557918;470367
20.5;627997;473954
23.4;605801;467364
25.1;626471;469214
20.3;609659;472639
24.7;605724;465458
23.7;595908;466326
18.9;608898;477619
17;605628;473187
17.6;648225;474884
20.9;579684;472513
19.5;576760;475107
23.6;599356;469586
24.1;595879;465574
23;598488;468121
20.7;625250;471939
15.3;626224;478531
21.6;584109;470620
21.5;567066;471018
21.4;641305;472509
22.7;597859;470722
24.8;624532;469362
24;610025;469769
18;601356;475656
23.1;614036;470766
23.7;578128;469040
21.8;571898;470292
23;607987;470844
23.9;614022;469084
14.9;583180;474045
24.8;611286;466531
25.3;618360;465826
21.6;622324;470765
15.6;567323;474471
21.3;585907;473194
23.2;648317;471991
23.4;612354;465047
22.1;602626;472675
19.1;549596;471797
22;638211;471314
21.6;567783;472294
21.3;633296;473882
14.6;584480;475606
17.2;647945;472294
20.9;604152;474054
22.4;599221;471527
24;610873;467999
23.1;622213;468382
23.5;616960;467346
22.6;634261;465878
22.5;557918;470367
20.1;627997;473954
23.5;605801;467364
23.2;626471;469214
20;609659;472639
23.9;605724;465458
23.3;595908;466326
19.6;608898;477619
15.8;605628;473187
16.1;648225;474884
21.4;579684;472513
19.2;576760;475107
23.5;599356;469586
23.6;595879;465574
22.8;598488;468121
20.1;625250;471939
13.7;626224;478531
22.5;584109;470620
22;567066;471018
21.3;641305;472509
22.9;597859;470722
23.2;624532;469362
23.5;610025;469769
17.7;601356;475656
22.3;614036;470766
23.5;578128;469040
21.9;571898;470292
22.8;607987;470844
23.2;614022;469084
15.8;583180;474045
24.1;611286;466531
24.5;618360;465826
20;622324;470765
16.2;567323;474471
21.6;585907;473194
21.8;648317;471991
26.1;612354;465047
25.1;602626;472675
23;549596;471797
25.5;638211;471314
24.7;567783;472294
25.1;633296;473882
18.6;584480;475606
20.9;647945;472294
24.2;604152;474054
25.7;599221;471527
27.5;610873;467999
27.1;622213;468382
27.8;616960;467346
26.3;634261;465878
26.1;557918;470367
24;627997;473954
26.5;605801;467364
26.4;626471;469214
24.2;609659;472639
26.3;605724;465458
26.3;595908;466326
22.9;608898;477619
21.2;605628;473187
21.2;648225;474884
24.9;579684;472513
23.7;576760;475107
27.4;599356;469586
26.7;595879;465574
26.6;598488;468121
24.4;625250;471939
18.6;626224;478531
26.2;584109;470620
25.3;567066;471018
24.8;641305;472509
26.5;597859;470722
27.2;624532;469362
27.4;610025;469769
21.9;601356;475656
26.2;614036;470766
27;578128;469040
25.6;571898;470292
26.1;607987;470844
27;614022;469084
19.5;583180;474045
