station,season,tav,tmax,tmin,rad
25,2.2006,10.464772727272727,27.9,-1.7,203.6431818181818
25,2.2007,9.027472527472527,24.4,-4.3,167.83296703296702
25,2.2008,7.06043956043956,22.5,-4.5,162.6
25,2.2010,8.088888888888889,23.2,-1.8,175.97333333333333
25,2.2011,10.420879120879121,24.0,1.1,201.88791208791207
25,2.2012,8.875824175824176,25.3,-2.6,188.87912087912088
25,2.2013,6.841758241758242,26.4,-2.9,153.25714285714287
25,2.2014,8.754945054945056,24.7,-3.1,187.8978021978022
25,2.2015,9.565934065934066,27.2,-2.1,172.16373626373627
25,2.2016,7.916483516483516,22.5,-1.0,170.15494505494505
25,2.2017,10.782417582417583,28.3,-3.1,230.3197802197802
25,2.2018,8.420879120879121,24.4,-4.4,159.3956043956044
25,2.2019,7.9923076923076914,25.7,-2.7,201.94725274725275
25,2.2020,9.593406593406593,24.9,-5.6,190.85384615384615
25,2.2021,9.076923076923077,24.0,-3.6,213.1956043956044
25,2.2022,10.754945054945056,33.1,-5.2,203.32197802197803
25,2.2023,10.622727272727273,23.1,-0.7,191.24886363636367
25,3.2000,14.541758241758242,27.8,5.4,203.1164835164835
25,3.2001,14.283516483516483,31.2,5.1,204.16373626373627
25,3.2002,13.118518518518517,33.8,6.8,167.5222222222222
25,3.2003,16.818681318681318,33.5,8.3,219.2901098901099
25,3.2004,15.224175824175825,29.0,6.7,207.0076923076923
25,3.2005,14.481318681318681,29.5,3.0,210.29230769230767
25,3.2006,14.88901098901099,29.6,8.0,178.45274725274726
25,3.2007,13.147252747252749,30.0,5.2,192.52197802197801
25,3.2008,14.043956043956044,28.0,5.7,206.1582417582418
25,3.2009,14.671052631578947,30.0,5.7,193.08947368421053
25,3.2010,14.656043956043957,31.6,6.5,216.23516483516485
25,3.2011,14.365934065934065,31.4,5.7,196.58901098901097
25,3.2012,15.132967032967032,33.6,6.2,216.3901098901099
25,3.2013,14.82857142857143,30.4,4.7,214.17692307692306
25,3.2014,14.31868131868132,29.2,7.7,188.1978021978022
25,3.2015,15.404395604395605,31.5,6.6,224.04175824175823
25,3.2016,15.440659340659339,30.5,6.1,218.6186813186813
25,3.2017,13.812087912087913,28.5,4.2,186.67582417582418
25,3.2018,15.882417582417581,27.8,8.9,219.20000000000002
25,3.2019,16.106593406593408,31.3,5.6,232.1582417582418
25,3.2020,15.883516483516484,32.9,6.7,239.4043956043956
25,3.2021,14.046153846153846,28.0,6.8,188.0
25,3.2022,16.77032967032967,33.5,6.6,223.68351648351648
25,3.2023,16.074725274725274,32.1,8.1,197.79340659340662
25,4.2000,7.676344086021505,22.6,-0.8,81.24623655913977
25,4.2001,8.187209302325583,24.9,-12.4,103.03255813953487
25,4.2002,8.127956989247311,20.1,-0.9,88.71935483870968
25,4.2003,8.136559139784946,31.1,-3.0,85.1247311827957
25,4.2004,7.382795698924731,24.5,-3.9,87.50645161290323
25,4.2005,7.087096774193548,20.4,-5.3,89.13870967741936
25,4.2006,9.762365591397849,21.7,-6.3,85.74408602150537
25,4.2007,5.469892473118279,20.5,-7.2,91.58709677419355
25,4.2008,5.516129032258065,19.7,-5.2,85.65268817204301
25,4.2009,7.735869565217392,22.6,-9.7,87.13369565217391
25,4.2010,5.763440860215054,21.6,-9.7,85.68279569892474
25,4.2011,9.531182795698925,22.7,-1.5,105.04838709677419
25,4.2012,7.675268817204301,23.8,-5.3,90.66989247311827
25,4.2013,8.093548387096774,24.4,-6.2,88.0225806451613
25,4.2014,9.397849462365592,23.4,-3.1,92.48387096774194
25,4.2015,9.559139784946236,19.0,-4.5,101.50322580645161
25,4.2016,8.593548387096774,21.6,-1.3,104.38279569892474
25,4.2017,7.982795698924731,27.3,-6.2,104.81720430107526
25,4.2018,8.347777777777777,22.2,-2.8,100.76666666666667
25,4.2019,7.77741935483871,21.2,-1.9,83.45698924731182
25,4.2020,7.575268817204301,18.0,-2.5,85.90967741935484
25,4.2021,6.988505747126437,19.4,-2.1,89.01724137931035
25,4.2022,9.77741935483871,23.0,-5.2,84.8741935483871
25,4.2023,10.21304347826087,26.0,-0.6,93.8586956521739
26,1.2000,5.654098360655738,22.8,-4.6,133.1360655737705
26,1.2001,6.606666666666667,20.7,-3.8,104.34666666666668
26,1.2002,6.578888888888889,24.7,-5.8,106.33666666666666
26,1.2003,5.857142857142857,20.5,-6.6,121.5922077922078
26,1.2005,3.0725274725274727,23.4,-9.2,128.4208791208791
26,1.2006,5.1825,18.6,-3.4,133.85250000000002
26,1.2007,6.393333333333333,21.4,-6.2,119.4688888888889
26,1.2008,6.735555555555556,24.1,-4.8,122.99111111111112
26,1.2009,4.949438202247191,22.4,-5.5,124.56292134831462
26,1.2010,4.406666666666667,19.9,-6.7,105.96444444444444
26,1.2011,5.221111111111111,17.3,-6.8,114.21777777777778
26,1.2012,4.695555555555556,24.6,-7.7,144.8111111111111
26,1.2013,5.6923076923076925,17.6,-4.7,107.03516483516485
26,1.2014,7.166666666666667,23.9,-1.2,111.99000000000001
26,1.2015,4.722222222222222,20.5,-5.0,113.81111111111112
26,1.2016,5.982926829268293,16.4,-3.9,105.21341463414635
26,1.2017,6.172527472527473,24.5,-6.6,119.29560439560439
26,1.2018,5.217777777777778,16.4,-6.5,114.25666666666667
26,1.2019,6.437777777777778,25.5,-2.4,151.09
26,1.2020,9.057777777777778,22.4,0.3,146.01555555555555
26,1.2021,6.117582417582418,18.7,-5.0,111.04505494505494
26,1.2022,6.637777777777777,17.7,-3.4,117.84777777777776
26,1.2023,6.811111111111111,24.7,-4.4,128.92
26,1.2024,6.277777777777778,14.1,0.1,92.95555555555556
26,2.2000,13.701282051282051,36.1,-1.0,234.46923076923076
26,2.2001,13.271910112359551,35.8,-0.2,267.4483146067416
26,2.2002,14.013186813186813,35.9,0.0,254.94505494505495
26,2.2003,15.224175824175825,36.5,1.4,253.92747252747253
26,2.2004,18.002564102564104,35.3,5.1,323.9538461538462
26,2.2005,14.892307692307693,36.1,-0.1,255.71868131868135
26,2.2006,15.308791208791208,33.7,-0.2,270.24065934065936
26,2.2007,13.594505494505494,32.5,-2.4,235.81208791208792
26,2.2008,12.4021978021978,31.7,-1.1,231.14175824175825
26,2.2009,14.006593406593405,37.1,-0.1,261.4879120879121
26,2.2010,12.896703296703295,35.1,1.4,241.72197802197803
26,2.2011,15.072527472527472,35.3,2.3,261.11978021978024
26,2.2012,14.257142857142858,36.8,0.0,244.76923076923077
26,2.2013,11.794505494505493,32.4,0.6,232.7054945054945
26,2.2014,14.453846153846154,35.7,0.4,255.07252747252747
26,2.2015,14.476923076923079,35.0,-0.6,261.5879120879121
26,2.2016,12.803296703296702,33.7,0.9,249.1978021978022
26,2.2017,15.613186813186813,37.9,-0.2,269.1087912087912
26,2.2018,13.227472527472528,33.6,0.2,254.05934065934068
26,2.2019,13.086813186813188,35.6,-0.9,273.38021978021976
26,2.2020,13.990109890109888,33.6,-1.1,232.56153846153845
26,2.2021,13.94945054945055,35.2,-0.1,246.44945054945057
26,2.2022,15.961538461538462,41.6,-3.2,258.74945054945056
26,2.2023,15.825274725274724,34.1,2.7,259.52197802197804
26,3.2000,20.935164835164834,37.8,9.0,282.28351648351645
26,3.2001,20.318681318681318,39.8,6.0,276.30329670329667
26,3.2002,19.634065934065934,39.5,9.3,267.5120879120879
26,3.2003,23.97625,39.3,10.8,292.60625
26,3.2004,21.463736263736266,38.7,9.0,269.1912087912088
26,3.2005,20.75714285714286,38.9,6.7,282.34395604395604
26,3.2006,21.27252747252747,39.8,9.3,276.9824175824176
26,3.2007,19.52747252747253,38.7,7.4,287.2043956043956
26,3.2008,20.684615384615384,39.3,8.2,282.3582417582417
26,3.2009,21.678313253012046,38.7,8.7,289.39879518072286
26,3.2010,21.521978021978022,39.7,7.8,280.3945054945055
26,3.2011,21.24945054945055,41.7,8.3,281.2945054945055
26,3.2012,22.124175824175822,41.5,8.6,290.1978021978022
26,3.2013,20.83956043956044,38.4,7.8,282.4186813186813
26,3.2014,20.275824175824173,38.0,9.3,274.3197802197802
26,3.2015,21.596703296703296,41.1,8.1,274.88461538461536
26,3.2016,21.693406593406593,39.9,8.8,288.38021978021976
26,3.2017,20.42967032967033,38.8,5.9,276.51318681318685
26,3.2018,22.286813186813188,38.8,10.5,290.72197802197803
26,3.2019,22.37032967032967,41.8,8.4,288.6065934065934
26,3.2020,22.048351648351648,41.3,8.1,289.61208791208793
26,3.2021,21.063736263736264,41.3,9.6,277.5230769230769
26,3.2022,23.329761904761906,41.3,8.8,283.2095238095238
26,3.2023,22.65054945054945,41.0,11.0,280.0945054945055
26,4.2000,10.30537634408602,30.7,0.7,112.04086021505375
26,4.2001,9.901075268817204,37.1,-9.6,123.78494623655914
26,4.2002,10.918279569892473,35.5,0.8,115.69569892473119
26,4.2003,13.145652173913044,37.8,0.2,135.61304347826086
26,4.2004,9.873913043478261,29.3,-0.3,120.07608695652173
26,4.2005,13.80566037735849,33.6,3.4,138.31698113207548
26,4.2006,11.795698924731182,31.2,-4.6,118.2741935483871
26,4.2007,10.096703296703296,27.0,-3.9,137.08021978021978
26,4.2008,8.817204301075268,33.1,-2.9,120.28279569892473
26,4.2009,10.711827956989248,30.0,-6.1,128.76021505376346
26,4.2010,8.795698924731182,29.4,-5.9,123.31505376344086
26,4.2011,12.014444444444443,36.5,0.6,122.52555555555554
26,4.2012,10.838709677419354,32.6,-2.9,119.1752688172043
26,4.2013,11.096511627906976,33.0,-2.1,125.1453488372093
26,4.2014,11.776344086021506,35.6,0.0,108.79462365591398
26,4.2015,11.074193548387099,32.8,-1.7,117.75806451612904
26,4.2016,10.383870967741936,31.3,-1.5,115.01827956989248
26,4.2017,10.76989247311828,35.7,-2.9,136.61075268817203
26,4.2018,11.18494623655914,33.9,1.1,121.25376344086023
26,4.2019,11.225806451612904,29.7,-0.2,113.45698924731182
26,4.2020,10.372043010752689,30.6,-0.7,114.51075268817205
26,4.2021,9.237634408602151,26.2,-2.0,115.98602150537636
26,4.2022,12.634408602150538,31.0,-1.0,105.94301075268818
26,4.2023,13.276344086021506,32.1,1.4,119.64516129032258
28,1.2001,3.7569444444444446,15.0,-5.8,89.23472222222222
28,1.2002,3.552222222222222,18.8,-9.1,83.68222222222222
28,1.2003,2.468888888888889,17.0,-10.2,91.25666666666667
28,1.2004,3.371111111111111,15.8,-7.2,92.07555555555555
28,1.2005,1.2901098901098902,18.2,-11.9,110.64615384615384
28,1.2006,2.026666666666667,15.0,-7.8,88.05888888888889
28,1.2007,4.4988636363636365,17.2,-7.0,96.89772727272727
28,1.2008,4.293333333333333,16.7,-5.1,100.95
28,1.2009,2.4967032967032967,17.7,-8.9,104.01648351648352
28,1.2010,1.5215909090909092,14.2,-9.6,87.73636363636363
28,1.2011,3.098863636363636,13.6,-8.1,96.14204545454545
28,1.2012,2.4183908045977014,20.4,-12.4,107.04827586206898
28,1.2013,2.7021978021978024,12.8,-8.9,89.02307692307693
28,1.2014,4.1033333333333335,20.1,-2.4,99.52888888888889
28,1.2015,2.5897727272727273,16.5,-8.3,83.11931818181819
28,1.2016,3.3452380952380953,12.4,-4.4,74.08214285714286
28,1.2017,4.4386363636363635,20.7,-9.5,103.20454545454545
28,1.2018,2.5244444444444443,12.4,-9.7,78.31111111111112
28,1.2019,4.332584269662922,18.1,-5.8,107.08876404494382
28,1.2020,5.510843373493976,17.8,-5.8,100.17469879518072
28,1.2021,3.1186813186813187,14.8,-6.8,77.85494505494506
28,1.2022,4.6211111111111105,16.6,-5.4,99.84777777777776
28,1.2023,3.922222222222222,19.5,-7.3,105.93333333333334
28,1.2024,5.822222222222222,11.1,1.5,69.19999999999999
28,2.2001,8.946666666666667,28.4,-2.6,230.3811111111111
28,2.2002,9.042857142857143,28.9,-2.5,228.54285714285717
28,2.2003,10.830769230769231,30.7,-3.2,232.8274725274725
28,2.2004,8.587912087912088,27.6,-3.1,217.92747252747253
28,2.2005,11.09010989010989,29.2,-3.4,230.96043956043957
28,2.2006,11.372527472527473,27.2,-2.2,241.65604395604396
28,2.2007,10.084615384615384,26.9,-4.1,191.15274725274728
28,2.2008,8.378021978021978,25.0,-3.4,193.4692307692308
28,2.2009,9.715384615384616,31.5,-1.8,225.4010989010989
28,2.2010,8.905494505494506,27.9,-0.7,208.03186813186815
28,2.2011,11.243956043956045,27.7,1.4,232.1912087912088
28,2.2012,9.776923076923078,28.1,-2.2,217.9934065934066
28,2.2013,7.661538461538462,26.3,-2.2,189.4978021978022
28,2.2014,9.682417582417584,27.7,-1.9,231.0164835164835
28,2.2015,10.381318681318682,27.0,-2.0,212.1912087912088
28,2.2016,8.66043956043956,25.9,-1.2,207.22417582417583
28,2.2017,11.837362637362638,31.1,-2.4,253.96593406593408
28,2.2018,9.336263736263737,27.4,-2.8,190.43956043956044
28,2.2019,8.874725274725275,28.1,-2.7,231.05054945054943
28,2.2020,10.282417582417583,25.7,-4.7,206.37472527472525
28,2.2021,9.81978021978022,28.6,-4.0,233.5021978021978
28,2.2022,11.804395604395605,35.2,-5.4,238.1
28,2.2023,11.423076923076923,28.1,0.2,218.57802197802195
28,3.2001,15.18131868131868,34.2,2.9,259.2395604395604
28,3.2002,13.91978021978022,32.1,5.6,220.06153846153845
28,3.2003,17.50879120879121,33.7,6.8,259.38021978021976
28,3.2004,16.802197802197803,31.6,6.3,250.87692307692308
28,3.2005,16.334065934065936,33.6,3.6,260.3098901098901
28,3.2006,16.66043956043956,32.9,7.6,246.76373626373626
28,3.2007,14.648351648351648,32.1,4.3,251.28131868131865
28,3.2008,15.497802197802198,31.9,6.1,254.81758241758243
28,3.2009,16.65714285714286,32.8,5.9,266.5758241758242
28,3.2010,16.384615384615383,33.3,6.1,260.9978021978022
28,3.2011,16.325274725274724,34.8,5.7,255.79780219780218
28,3.2012,16.835164835164836,36.1,5.7,275.07142857142856
28,3.2013,15.938461538461539,30.9,5.0,274.8087912087912
28,3.2014,15.405494505494506,29.5,6.9,235.58241758241758
28,3.2015,17.067857142857143,31.7,6.5,254.41071428571428
28,3.2016,16.98131868131868,32.8,6.2,259.0197802197802
28,3.2017,15.646153846153846,32.1,4.1,240.75494505494507
28,3.2018,17.5010989010989,32.5,8.4,261.7516483516484
28,3.2019,17.72747252747253,35.9,5.7,276.2153846153846
28,3.2020,17.414285714285715,35.1,6.1,271.48131868131867
28,3.2021,15.84175824175824,35.4,6.1,252.40549450549452
28,3.2022,18.520879120879123,36.5,6.6,271.2032967032967
28,3.2023,17.585714285714285,35.6,8.1,253.88681318681319
28,4.2001,6.92608695652174,28.3,-13.1,103.04239130434782
28,4.2002,7.266666666666667,27.2,-1.8,90.88709677419355
28,4.2003,7.810752688172043,31.9,-2.9,89.08387096774193
28,4.2004,7.63763440860215,25.3,-3.2,103.83763440860214
28,4.2005,8.313253012048193,24.7,-3.1,103.40843373493975
28,4.2006,9.37741935483871,25.9,-5.4,96.33870967741936
28,4.2007,5.91505376344086,21.2,-6.4,112.71505376344086
28,4.2008,5.691397849462365,26.3,-5.1,96.19032258064517
28,4.2009,8.223076923076922,24.8,-6.9,110.38791208791208
28,4.2010,6.020652173913043,23.1,-8.9,101.47282608695652
28,4.2011,9.442857142857143,29.7,-1.4,113.91758241758242
28,4.2012,7.872527472527472,25.3,-4.6,104.05494505494505
28,4.2013,7.733333333333333,25.6,-4.7,105.26236559139785
28,4.2014,9.03978494623656,27.7,-2.3,89.92043010752688
28,4.2015,8.518333333333334,23.0,-4.6,102.95
28,4.2016,8.453763440860216,22.8,-1.3,105.11827956989248
28,4.2017,8.05483870967742,31.0,-6.0,104.49139784946237
28,4.2018,8.550537634408602,26.4,-1.9,98.97204301075269
28,4.2019,8.165591397849463,24.0,-1.6,94.79032258064517
28,4.2020,7.574193548387097,22.9,-2.7,92.39354838709677
28,4.2021,7.160215053763441,21.2,-1.7,102.7516129032258
28,4.2022,9.793548387096774,25.4,-3.8,94.84946236559139
28,4.2023,10.190322580645162,27.8,-0.3,102.41075268817205
29,1.2001,2.493181818181818,13.9,-6.2,90.44318181818181
29,1.2002,2.8966666666666665,17.2,-9.2,81.60666666666667
29,1.2003,1.7644736842105262,16.7,-11.3,97.01052631578948
29,1.2004,2.0944444444444446,15.1,-8.0,96.24000000000001
29,1.2005,-0.008139534883720984,15.9,-13.9,110.87790697674419
29,1.2006,0.8235294117647058,13.1,-8.4,87.9635294117647
29,1.2007,3.042222222222222,15.6,-10.3,99.98333333333333
29,1.2008,2.9077777777777776,14.9,-6.0,99.72888888888889
29,1.2009,1.3766233766233766,16.1,-10.4,110.24935064935066
29,1.2010,-0.4925925925925926,11.6,-9.7,87.67654320987654
29,1.2011,1.4729411764705882,13.4,-8.7,93.76235294117647
29,1.2012,0.9777777777777777,18.6,-12.2,114.17444444444445
29,1.2013,1.3786516853932584,16.6,-9.6,89.77191011235955
29,1.2014,2.404597701149425,18.4,-4.5,92.85057471264368
29,1.2015,1.1707865168539326,16.3,-9.0,96.4056179775281
29,1.2016,2.033707865168539,12.4,-6.2,83.09887640449439
29,1.2017,3.5428571428571427,19.2,-10.3,105.76703296703296
29,1.2018,1.1155555555555554,9.8,-10.9,84.01444444444445
29,1.2019,1.9924528301886792,12.2,-6.1,82.96981132075472
29,1.2020,4.753333333333334,16.7,-6.2,100.59111111111112
29,1.2021,1.8186813186813187,13.0,-8.4,79.04285714285714
29,1.2022,3.3922222222222222,15.9,-6.3,97.96444444444444
29,1.2023,2.298888888888889,15.6,-8.4,104.88777777777777
29,1.2024,5.411111111111111,12.5,2.0,73.11111111111111
29,2.2001,10.083928571428572,26.9,-2.1,259.5571428571429
29,2.2002,8.153846153846153,26.8,-1.8,220.71428571428572
29,2.2003,9.837362637362638,28.9,-2.6,229.30769230769232
29,2.2004,6.906593406593407,24.4,-4.8,222.70219780219782
29,2.2005,9.212087912087911,26.7,-5.1,225.7901098901099
29,2.2006,9.868131868131869,26.1,-3.2,238.6945054945055
29,2.2007,7.792957746478873,23.6,-4.9,193.08169014084507
29,2.2008,6.660439560439561,22.5,-5.0,184.22087912087912
29,2.2009,8.086813186813187,27.7,-3.6,226.90219780219778
29,2.2010,7.186813186813187,24.7,-2.5,198.16813186813187
29,2.2011,9.243956043956045,25.2,-1.0,226.4131868131868
29,2.2012,8.113186813186813,27.4,-3.6,211.4208791208791
29,2.2013,5.930769230769231,24.4,-3.9,179.55604395604396
29,2.2014,8.036263736263736,24.2,-3.1,225.05384615384617
29,2.2015,8.624175824175824,24.4,-5.9,225.8032967032967
29,2.2016,7.027777777777778,25.6,-3.8,198.59444444444443
29,2.2017,10.376404494382022,27.8,-4.2,255.34606741573032
29,2.2018,8.495714285714286,24.3,-3.5,213.1
29,2.2019,9.174509803921568,25.4,-3.2,254.35294117647058
29,2.2020,8.8010989010989,23.0,-5.0,206.7912087912088
29,2.2021,8.349450549450548,25.5,-4.4,230.63956043956046
29,2.2022,10.056043956043956,32.5,-6.8,239.12747252747252
29,2.2023,9.472727272727273,24.5,-1.2,216.02045454545453
29,3.2000,14.622388059701493,27.5,5.7,243.9805970149254
29,3.2001,14.552747252747253,31.3,3.6,250.4945054945055
29,3.2002,13.165934065934065,29.3,5.1,215.48131868131867
29,3.2003,16.835164835164836,31.5,6.7,259.5659340659341
29,3.2004,15.142857142857142,28.7,5.0,242.93186813186813
29,3.2005,14.553846153846155,29.9,2.9,259.45274725274726
29,3.2006,15.352747252747251,30.0,6.1,242.8978021978022
29,3.2007,13.223076923076922,29.7,2.7,248.08241758241758
29,3.2008,14.059340659340661,28.6,4.4,249.9912087912088
29,3.2009,15.242857142857142,30.3,4.7,261.4989010989011
29,3.2010,15.028571428571427,30.6,3.8,260.7153846153846
29,3.2011,14.506593406593405,32.0,4.2,246.6241758241758
29,3.2012,15.324175824175825,33.4,3.3,262.1417582417583
29,3.2013,14.614285714285716,28.6,3.3,264.0362637362637
29,3.2014,14.167032967032968,27.3,6.1,232.45604395604394
29,3.2015,15.395604395604396,29.3,5.6,260.41318681318677
29,3.2016,15.675824175824175,30.1,4.9,263.76153846153846
29,3.2017,14.113186813186813,28.9,3.4,238.07252747252747
29,3.2018,16.10879120879121,29.3,7.5,265.55164835164834
29,3.2019,16.426373626373625,33.2,4.6,275.6945054945055
29,3.2020,15.96043956043956,31.6,5.7,273.45384615384614
29,3.2021,14.44945054945055,33.2,5.4,253.93626373626375
29,3.2022,16.97692307692308,33.7,4.8,269.18241758241754
29,3.2023,16.026373626373626,32.8,7.1,248.08021978021978
29,4.2000,6.285057471264367,21.1,-0.9,83.1816091954023
29,4.2001,6.331182795698925,25.7,-13.5,96.73333333333333
29,4.2002,7.076543209876544,25.0,-2.2,92.6679012345679
29,4.2003,6.462365591397849,29.4,-3.2,79.56344086021505
29,4.2004,6.233333333333333,22.5,-3.2,100.32903225806452
29,4.2005,5.587096774193548,24.5,-4.9,93.39677419354838
29,4.2006,7.772043010752688,23.2,-6.4,88.07419354838709
29,4.2007,4.8,18.9,-7.2,109.63548387096775
29,4.2008,5.0426829268292686,23.6,-5.9,101.75
29,4.2009,6.526881720430108,21.8,-9.7,105.13655913978495
29,4.2010,4.279569892473118,19.9,-10.0,95.69569892473119
29,4.2011,8.01720430107527,25.9,-2.9,104.23010752688171
29,4.2012,6.040860215053763,23.8,-5.9,94.38602150537633
29,4.2013,6.817977528089887,23.5,-4.0,97.71123595505617
29,4.2014,7.739784946236559,23.7,-3.6,86.61935483870968
29,4.2015,8.173118279569893,20.2,-5.7,101.92580645161291
29,4.2016,7.17741935483871,21.5,-1.6,101.69032258064517
29,4.2017,7.031182795698925,27.2,-7.0,107.69139784946236
29,4.2018,7.188172043010753,24.8,-2.8,97.64946236559139
29,4.2019,6.833333333333333,22.0,-2.6,90.73010752688171
29,4.2020,6.320430107526882,19.2,-3.6,90.03010752688171
29,4.2021,6.056989247311828,17.4,-3.1,102.0258064516129
29,4.2022,7.883870967741936,23.2,-3.9,88.5258064516129
29,4.2023,9.044086021505377,26.3,-1.0,102.4021505376344
30,1.2001,6.086363636363637,18.6,-4.0,98.0625
30,1.2002,6.060227272727272,23.3,-4.4,102.27613636363635
30,1.2003,5.057777777777778,20.9,-7.3,108.38333333333334
30,1.2004,4.981111111111111,20.1,-5.5,109.87333333333333
30,1.2005,2.7857142857142856,23.0,-9.9,129.82087912087914
30,1.2006,3.8022471910112356,18.2,-6.8,105.95505617977528
30,1.2007,6.141573033707865,18.8,-5.8,112.78876404494383
30,1.2008,6.411111111111111,19.9,-2.9,109.44666666666667
30,1.2009,4.68021978021978,20.9,-6.6,110.02307692307693
30,1.2010,3.121111111111111,16.1,-8.0,105.75555555555556
30,1.2011,4.808888888888889,17.6,-6.4,105.50111111111111
30,1.2012,4.541111111111111,25.5,-9.4,128.5088888888889
30,1.2013,5.336263736263737,18.2,-5.9,94.4956043956044
30,1.2014,6.483333333333333,22.5,-1.3,101.61111111111111
30,1.2015,4.523333333333333,20.5,-6.6,111.31
30,1.2016,4.981111111111111,14.8,-4.6,98.66777777777779
30,1.2017,6.327472527472527,23.9,-8.3,113.3021978021978
30,1.2018,4.615555555555555,15.6,-6.1,94.19222222222221
30,1.2019,6.913333333333334,22.4,-3.2,131.17777777777778
30,1.2020,7.067777777777778,21.1,-3.6,109.05111111111111
30,1.2021,6.407017543859649,16.6,-1.4,119.59122807017543
30,1.2022,6.961111111111111,18.9,-2.6,113.51666666666667
30,1.2023,6.3244444444444445,23.6,-5.1,117.88777777777777
30,1.2024,6.622222222222223,12.2,2.7,76.42222222222222
30,2.2001,12.746153846153847,35.1,-1.0,259.38021978021976
30,2.2002,12.752747252747254,31.9,-0.0,243.94175824175824
30,2.2003,14.034065934065934,34.4,0.7,246.93186813186813
30,2.2004,11.28131868131868,31.4,-1.3,251.54615384615386
30,2.2005,13.78131868131868,32.2,-1.5,239.55494505494505
30,2.2006,14.064444444444444,31.3,0.1,258.03666666666663
30,2.2007,11.763636363636364,29.5,-3.3,225.0727272727273
30,2.2008,10.976923076923077,30.4,-2.0,199.8197802197802
30,2.2009,12.861538461538462,32.1,0.8,234.44505494505495
30,2.2010,11.524175824175824,28.9,0.9,233.04945054945054
30,2.2011,13.81868131868132,32.0,2.5,262.0
30,2.2012,12.778021978021977,34.2,-0.9,229.86593406593406
30,2.2013,11.107142857142858,30.1,-0.6,214.70833333333334
30,2.2014,13.197802197802197,30.6,-0.5,252.0901098901099
30,2.2015,13.231868131868131,30.9,-0.5,258.04175824175826
30,2.2016,11.234065934065933,28.4,-0.2,246.05934065934068
30,2.2017,14.642222222222221,34.2,-1.1,257.68
30,2.2018,12.046666666666667,28.4,-0.5,238.32777777777778
30,2.2019,12.009890109890112,30.4,-1.0,267.0857142857143
30,2.2020,12.698901098901098,27.9,-2.4,237.14615384615385
30,2.2021,12.941758241758242,32.7,-0.4,244.17912087912086
30,2.2022,14.872527472527473,38.0,-2.7,260.2197802197802
30,2.2023,14.411764705882353,29.2,2.1,251.44823529411764
30,3.2001,19.74,38.1,5.8,271.84
30,3.2002,18.373626373626372,36.6,8.7,257.3164835164835
30,3.2003,21.773626373626374,38.2,9.7,267.82307692307694
30,3.2004,19.910989010989013,35.6,7.3,260.09120879120877
30,3.2005,19.917582417582416,38.8,6.5,274.4054945054945
30,3.2006,19.894505494505495,34.7,8.8,267.61538461538464
30,3.2007,18.417582417582416,35.1,6.9,275.84285714285716
30,3.2008,19.236263736263737,34.2,7.8,260.4175824175824
30,3.2009,20.37802197802198,36.1,8.2,272.82747252747254
30,3.2010,19.96153846153846,36.5,8.9,267.5230769230769
30,3.2011,19.75054945054945,35.0,7.8,281.6076923076923
30,3.2012,21.060439560439562,39.9,8.7,280.178021978022
30,3.2013,20.020879120879123,34.1,8.4,284.210989010989
30,3.2014,19.03956043956044,33.6,8.6,262.0076923076923
30,3.2015,20.26153846153846,35.0,8.7,275.2351648351648
30,3.2016,20.27802197802198,34.7,7.9,288.9593406593406
30,3.2017,19.254444444444445,35.6,5.9,267.96555555555557
30,3.2018,21.054945054945055,35.0,10.4,288.77582417582414
30,3.2019,21.181318681318682,37.7,8.1,287.16373626373627
30,3.2020,20.973626373626374,36.1,7.7,293.35714285714283
30,3.2021,19.8,40.2,9.4,271.0806818181818
30,3.2022,22.287912087912087,38.6,10.0,281.3736263736264
30,3.2023,20.76813186813187,39.2,10.0,271.9879120879121
30,4.2000,7.096296296296296,17.7,1.2,71.7
30,4.2001,9.438709677419354,33.4,-9.3,119.147311827957
30,4.2002,9.964516129032258,34.1,-0.1,103.54301075268818
30,4.2003,9.55268817204301,32.6,-0.6,100.09354838709679
30,4.2004,9.433695652173913,27.7,-1.9,115.0641304347826
30,4.2005,9.148387096774194,31.7,-2.5,112.08709677419355
30,4.2006,11.090322580645163,28.7,-3.8,113.03225806451613
30,4.2007,8.93010752688172,24.2,-3.2,128.41182795698924
30,4.2008,8.143010752688172,30.7,-3.1,107.30860215053764
30,4.2009,10.03763440860215,26.3,-6.4,126.3010752688172
30,4.2010,7.890322580645161,27.5,-6.9,109.58387096774193
30,4.2011,11.517582417582416,32.9,-0.6,117.13846153846154
30,4.2012,10.446236559139784,29.6,-1.7,104.65161290322581
30,4.2013,10.427956989247312,28.4,-2.4,114.38172043010752
30,4.2014,11.15268817204301,29.0,-0.9,99.16559139784945
30,4.2015,10.959139784946236,28.1,-2.8,117.29462365591398
30,4.2016,10.229032258064516,25.5,0.3,111.32688172043011
30,4.2017,10.560215053763441,34.3,-4.0,122.16666666666667
30,4.2018,10.958064516129033,30.5,-0.2,110.64838709677419
30,4.2019,10.053763440860216,27.5,-0.9,109.11182795698925
30,4.2020,10.059322033898304,26.3,-0.9,110.74406779661017
30,4.2021,9.416129032258064,23.3,-1.5,117.05053763440861
30,4.2022,11.895698924731182,28.7,-1.3,100.41182795698924
30,4.2023,11.959139784946236,29.4,1.3,110.43870967741935
