,date,tav,tmax,tmin,rad,station,season,year_season,year_season_ext
27619,2017-02-15,7.0,15.4,0.1,131.6,262,1,1.2017,W.2017
27620,2017-02-16,6.4,15.7,1.0,110.2,262,1,1.2017,W.2017
27621,2017-02-17,5.8,16.4,0.5,107.8,262,1,1.2017,W.2017
27622,2017-02-18,5.3,15.8,-1.3,115.7,262,1,1.2017,W.2017
27623,2017-02-19,6.7,15.0,-0.7,121.0,262,1,1.2017,W.2017
27624,2017-02-20,7.0,15.2,-0.3,155.0,262,1,1.2017,W.2017
27625,2017-02-21,6.2,16.8,-2.0,153.5,262,1,1.2017,W.2017
27626,2017-02-22,6.8,18.1,-1.7,156.1,262,1,1.2017,W.2017
27627,2017-02-23,6.6,12.9,0.5,71.7,262,1,1.2017,W.2017
27628,2017-02-24,8.6,11.3,3.8,146.0,262,1,1.2017,W.2017
27629,2017-02-25,7.3,17.9,-1.0,175.0,262,1,1.2017,W.2017
27630,2017-02-26,6.6,17.1,-2.2,172.2,262,1,1.2017,W.2017
27631,2017-02-27,7.8,16.8,-1.0,159.4,262,1,1.2017,W.2017
27632,2017-02-28,7.9,12.8,2.4,54.8,262,1,1.2017,W.2017
27939,2018-01-01,4.5,9.2,-0.8,67.6,262,1,1.2018,W.2018
27940,2018-01-02,8.1,10.4,5.3,35.9,262,1,1.2018,W.2018
27941,2018-01-03,10.9,16.1,6.1,48.7,262,1,1.2018,W.2018
27942,2018-01-04,10.7,17.9,5.7,69.7,262,1,1.2018,W.2018
27943,2018-01-05,7.9,13.6,2.9,35.9,262,1,1.2018,W.2018
27944,2018-01-06,3.4,7.4,1.5,7.5,262,1,1.2018,W.2018
27945,2018-01-07,3.8,8.2,1.2,24.7,262,1,1.2018,W.2018
27946,2018-01-08,3.2,7.0,-1.5,53.1,262,1,1.2018,W.2018
27947,2018-01-09,2.0,6.1,-0.9,54.6,262,1,1.2018,W.2018
27948,2018-01-10,4.9,9.5,1.2,71.4,262,1,1.2018,W.2018
27949,2018-01-11,2.7,7.1,-1.0,53.0,262,1,1.2018,W.2018
27950,2018-01-12,4.5,9.9,-0.9,82.4,262,1,1.2018,W.2018
27951,2018-01-13,3.2,9.0,-1.4,50.0,262,1,1.2018,W.2018
27952,2018-01-14,3.9,6.6,1.5,42.6,262,1,1.2018,W.2018
27953,2018-01-15,4.8,9.3,-0.3,61.9,262,1,1.2018,W.2018
27954,2018-01-16,6.8,10.7,4.7,42.2,262,1,1.2018,W.2018
27955,2018-01-17,7.4,10.5,2.6,49.4,262,1,1.2018,W.2018
27956,2018-01-18,3.8,11.6,-2.1,110.8,262,1,1.2018,W.2018
27957,2018-01-19,6.9,12.0,1.5,63.0,262,1,1.2018,W.2018
27958,2018-01-20,8.3,12.2,2.9,76.7,262,1,1.2018,W.2018
27959,2018-01-21,12.4,14.2,10.5,33.6,262,1,1.2018,W.2018
27960,2018-01-22,11.2,15.4,5.5,87.4,262,1,1.2018,W.2018
27961,2018-01-23,10.9,16.4,4.3,101.4,262,1,1.2018,W.2018
27962,2018-01-24,6.7,15.2,0.9,102.2,262,1,1.2018,W.2018
27963,2018-01-25,6.6,10.4,5.0,32.2,262,1,1.2018,W.2018
27964,2018-01-26,5.8,8.0,3.6,71.6,262,1,1.2018,W.2018
27965,2018-01-27,5.7,8.8,0.1,102.1,262,1,1.2018,W.2018
27966,2018-01-28,3.4,13.3,-3.1,126.2,262,1,1.2018,W.2018
27967,2018-01-29,3.7,13.6,-3.2,128.6,262,1,1.2018,W.2018
27968,2018-01-30,3.4,14.3,-3.4,128.1,262,1,1.2018,W.2018
27969,2018-01-31,2.4,13.5,-3.6,107.4,262,1,1.2018,W.2018
27970,2018-02-01,3.7,8.8,0.6,59.6,262,1,1.2018,W.2018
27971,2018-02-02,3.3,7.1,0.2,125.4,262,1,1.2018,W.2018
27972,2018-02-03,3.8,6.4,0.7,42.5,262,1,1.2018,W.2018
27973,2018-02-04,4.2,6.9,1.8,41.7,262,1,1.2018,W.2018
27974,2018-02-05,3.4,5.3,2.3,21.6,262,1,1.2018,W.2018
27975,2018-02-06,2.5,5.1,0.7,74.4,262,1,1.2018,W.2018
27976,2018-02-07,2.0,5.3,0.0,124.5,262,1,1.2018,W.2018
27977,2018-02-08,2.1,5.9,-1.8,137.2,262,1,1.2018,W.2018
27978,2018-02-09,0.5,7.6,-6.9,82.6,262,1,1.2018,W.2018
27979,2018-02-10,4.0,7.4,2.0,97.2,262,1,1.2018,W.2018
27980,2018-02-11,6.9,11.9,3.4,77.5,262,1,1.2018,W.2018
27981,2018-02-12,4.2,7.6,-2.9,148.6,262,1,1.2018,W.2018
27982,2018-02-13,-1.4,1.6,-6.3,33.5,262,1,1.2018,W.2018
27983,2018-02-14,3.6,6.6,0.2,34.8,262,1,1.2018,W.2018
27984,2018-02-15,8.0,13.9,3.8,67.3,262,1,1.2018,W.2018
27985,2018-02-16,10.7,17.8,5.5,131.4,262,1,1.2018,W.2018
27986,2018-02-17,8.7,11.4,5.2,106.6,262,1,1.2018,W.2018
27987,2018-02-18,8.0,12.1,4.9,120.6,262,1,1.2018,W.2018
27988,2018-02-19,9.8,13.8,7.6,131.3,262,1,1.2018,W.2018
27989,2018-02-20,9.2,11.3,7.2,61.7,262,1,1.2018,W.2018
27990,2018-02-21,5.7,8.3,2.4,181.6,262,1,1.2018,W.2018
27991,2018-02-22,3.2,7.8,0.5,174.7,262,1,1.2018,W.2018
27992,2018-02-23,1.0,5.1,-4.1,168.5,262,1,1.2018,W.2018
27993,2018-02-24,0.6,10.3,-7.9,174.7,262,1,1.2018,W.2018
27994,2018-02-25,3.4,14.3,-6.1,181.3,262,1,1.2018,W.2018
27995,2018-02-26,4.3,10.6,-2.7,190.1,262,1,1.2018,W.2018
27996,2018-02-27,-0.7,6.5,-8.0,191.9,262,1,1.2018,W.2018
27997,2018-02-28,0.2,2.6,-3.1,36.1,262,1,1.2018,W.2018
28304,2019-01-01,2.3,14.1,-5.3,103.2,262,1,1.2019,W.2019
28305,2019-01-02,4.7,11.5,-2.0,103.2,262,1,1.2019,W.2019
28306,2019-01-03,-0.8,10.4,-6.6,101.0,262,1,1.2019,W.2019
28307,2019-01-04,0.6,11.5,-8.6,105.9,262,1,1.2019,W.2019
28308,2019-01-05,3.4,15.1,-6.9,105.9,262,1,1.2019,W.2019
28309,2019-01-06,6.9,15.1,-0.8,108.0,262,1,1.2019,W.2019
28310,2019-01-07,3.9,9.3,-0.8,103.8,262,1,1.2019,W.2019
28311,2019-01-08,4.6,10.6,-2.6,99.5,262,1,1.2019,W.2019
28312,2019-01-09,6.5,9.1,3.6,44.6,262,1,1.2019,W.2019
28313,2019-01-10,2.3,5.0,-1.3,96.8,262,1,1.2019,W.2019
28314,2019-01-11,2.6,6.4,-0.3,84.3,262,1,1.2019,W.2019
28315,2019-01-12,6.4,10.6,2.8,108.5,262,1,1.2019,W.2019
28316,2019-01-13,8.6,11.3,6.7,60.4,262,1,1.2019,W.2019
28317,2019-01-14,9.7,13.4,7.4,82.5,262,1,1.2019,W.2019
28318,2019-01-15,3.8,12.5,-3.2,113.4,262,1,1.2019,W.2019
28319,2019-01-16,0.5,10.3,-5.1,105.4,262,1,1.2019,W.2019
28320,2019-01-17,3.3,10.2,-1.1,71.7,262,1,1.2019,W.2019
28321,2019-01-18,2.2,7.6,-3.4,51.5,262,1,1.2019,W.2019
28322,2019-01-19,3.3,8.4,-3.7,81.7,262,1,1.2019,W.2019
28323,2019-01-20,4.9,9.5,0.6,60.0,262,1,1.2019,W.2019
28324,2019-01-21,4.4,7.7,0.9,77.4,262,1,1.2019,W.2019
28325,2019-01-22,2.3,5.9,-1.9,29.9,262,1,1.2019,W.2019
28326,2019-01-23,4.7,7.6,1.6,41.7,262,1,1.2019,W.2019
28327,2019-01-24,3.3,5.6,1.4,61.8,262,1,1.2019,W.2019
28328,2019-01-25,8.7,12.0,3.7,51.5,262,1,1.2019,W.2019
28329,2019-01-26,7.9,14.2,-0.7,125.1,262,1,1.2019,W.2019
28330,2019-01-27,3.5,8.1,-1.9,59.3,262,1,1.2019,W.2019
28331,2019-01-28,5.3,8.1,2.3,51.1,262,1,1.2019,W.2019
28332,2019-01-29,5.1,6.9,3.4,31.5,262,1,1.2019,W.2019
28333,2019-01-30,3.8,7.0,1.2,55.7,262,1,1.2019,W.2019
28334,2019-01-31,5.5,11.6,2.3,43.1,262,1,1.2019,W.2019
28335,2019-02-01,7.6,13.0,2.0,99.9,262,1,1.2019,W.2019
28336,2019-02-02,2.5,5.7,0.1,79.1,262,1,1.2019,W.2019
28337,2019-02-03,2.6,5.8,0.3,141.7,262,1,1.2019,W.2019
28338,2019-02-04,5.3,10.9,-0.5,116.2,262,1,1.2019,W.2019
28339,2019-02-05,8.8,14.3,4.1,123.2,262,1,1.2019,W.2019
28340,2019-02-06,7.2,15.6,1.2,123.6,262,1,1.2019,W.2019
28341,2019-02-07,4.9,12.6,-0.5,81.7,262,1,1.2019,W.2019
28342,2019-02-08,4.7,15.4,-2.9,149.2,262,1,1.2019,W.2019
28343,2019-02-09,6.3,14.7,-1.6,137.0,262,1,1.2019,W.2019
28344,2019-02-10,6.3,9.6,2.8,26.0,262,1,1.2019,W.2019
28345,2019-02-11,6.5,9.8,3.8,81.7,262,1,1.2019,W.2019
28346,2019-02-12,4.0,13.7,-3.8,162.0,262,1,1.2019,W.2019
28347,2019-02-13,3.5,15.4,-4.8,163.2,262,1,1.2019,W.2019
28348,2019-02-14,4.2,17.2,-4.4,165.2,262,1,1.2019,W.2019
28349,2019-02-15,2.9,14.8,-6.0,168.6,262,1,1.2019,W.2019
28350,2019-02-16,5.2,17.9,-5.1,170.7,262,1,1.2019,W.2019
28351,2019-02-17,6.1,19.1,-4.4,177.0,262,1,1.2019,W.2019
28352,2019-02-18,5.4,17.4,-3.9,164.2,262,1,1.2019,W.2019
28353,2019-02-19,4.1,13.7,-3.8,152.4,262,1,1.2019,W.2019
28354,2019-02-20,4.4,14.7,-4.2,159.8,262,1,1.2019,W.2019
28355,2019-02-21,5.4,17.7,-2.1,150.7,262,1,1.2019,W.2019
28356,2019-02-22,6.7,21.2,-3.8,181.1,262,1,1.2019,W.2019
28357,2019-02-23,8.7,21.5,-3.2,176.4,262,1,1.2019,W.2019
28358,2019-02-24,7.9,18.5,-1.4,178.0,262,1,1.2019,W.2019
28359,2019-02-25,6.7,18.3,-2.8,181.4,262,1,1.2019,W.2019
28360,2019-02-26,7.5,21.7,-2.8,186.5,262,1,1.2019,W.2019
28361,2019-02-27,8.5,24.1,-3.2,195.4,262,1,1.2019,W.2019
28362,2019-02-28,11.9,17.5,5.0,190.4,262,1,1.2019,W.2019
28669,2020-01-01,-0.1,1.1,-1.1,32.1,262,1,1.2020,W.2020
28670,2020-01-02,-0.4,1.6,-1.9,41.2,262,1,1.2020,W.2020
28671,2020-01-03,2.3,8.1,-1.3,51.5,262,1,1.2020,W.2020
28672,2020-01-04,6.4,10.1,0.3,104.8,262,1,1.2020,W.2020
28673,2020-01-05,1.6,10.3,-3.4,103.6,262,1,1.2020,W.2020
28674,2020-01-06,-1.4,2.0,-3.9,49.9,262,1,1.2020,W.2020
28675,2020-01-07,1.2,8.9,-4.1,99.5,262,1,1.2020,W.2020
28676,2020-01-08,2.1,10.2,-2.2,92.8,262,1,1.2020,W.2020
28677,2020-01-09,1.8,6.2,-0.7,36.7,262,1,1.2020,W.2020
28678,2020-01-10,5.9,8.2,3.6,48.8,262,1,1.2020,W.2020
28679,2020-01-11,3.2,10.4,-3.5,110.1,262,1,1.2020,W.2020
28680,2020-01-12,-0.3,9.6,-5.1,97.0,262,1,1.2020,W.2020
28681,2020-01-13,-1.5,5.7,-5.2,74.4,262,1,1.2020,W.2020
28682,2020-01-14,-0.0,8.4,-4.5,100.2,262,1,1.2020,W.2020
28683,2020-01-15,2.0,9.4,-3.2,60.3,262,1,1.2020,W.2020
28684,2020-01-16,4.4,13.9,-3.4,96.1,262,1,1.2020,W.2020
28685,2020-01-17,5.4,8.8,-0.4,63.4,262,1,1.2020,W.2020
28686,2020-01-18,3.7,10.5,-1.1,64.7,262,1,1.2020,W.2020
28687,2020-01-19,4.4,6.7,1.9,83.6,262,1,1.2020,W.2020
28688,2020-01-20,1.7,4.3,-1.3,53.3,262,1,1.2020,W.2020
28689,2020-01-21,1.4,3.0,-1.0,21.0,262,1,1.2020,W.2020
28690,2020-01-22,3.2,7.7,-1.2,74.8,262,1,1.2020,W.2020
28691,2020-01-23,3.8,5.6,2.2,21.7,262,1,1.2020,W.2020
28692,2020-01-24,5.6,10.5,1.0,90.6,262,1,1.2020,W.2020
28693,2020-01-25,5.5,9.0,2.6,28.4,262,1,1.2020,W.2020
28694,2020-01-26,5.5,10.9,-0.3,82.9,262,1,1.2020,W.2020
28695,2020-01-27,2.5,7.9,-2.1,43.1,262,1,1.2020,W.2020
28696,2020-01-28,6.3,12.5,0.7,110.1,262,1,1.2020,W.2020
28697,2020-01-29,6.0,12.2,0.5,83.3,262,1,1.2020,W.2020
28698,2020-01-30,8.8,14.2,6.7,71.3,262,1,1.2020,W.2020
28699,2020-01-31,8.9,16.2,4.3,127.1,262,1,1.2020,W.2020
28700,2020-02-01,9.0,17.1,4.5,103.6,262,1,1.2020,W.2020
28701,2020-02-02,8.5,18.3,3.8,109.6,262,1,1.2020,W.2020
28702,2020-02-03,6.5,14.3,3.1,77.2,262,1,1.2020,W.2020
28703,2020-02-04,8.5,13.4,2.8,99.5,262,1,1.2020,W.2020
28704,2020-02-05,4.8,13.4,-1.2,147.6,262,1,1.2020,W.2020
28705,2020-02-06,3.5,14.7,-4.2,147.1,262,1,1.2020,W.2020
28706,2020-02-07,3.1,11.0,-3.2,125.7,262,1,1.2020,W.2020
28707,2020-02-08,3.6,10.1,-1.5,64.9,262,1,1.2020,W.2020
28708,2020-02-09,7.4,13.0,3.6,96.9,262,1,1.2020,W.2020
28709,2020-02-10,8.9,16.8,2.4,132.1,262,1,1.2020,W.2020
28710,2020-02-11,7.7,12.6,2.1,86.0,262,1,1.2020,W.2020
28711,2020-02-12,9.8,14.3,6.6,134.5,262,1,1.2020,W.2020
28712,2020-02-13,9.8,14.8,6.8,111.9,262,1,1.2020,W.2020
28713,2020-02-14,8.9,15.7,2.2,162.4,262,1,1.2020,W.2020
28714,2020-02-15,6.4,16.0,-1.1,144.0,262,1,1.2020,W.2020
28715,2020-02-16,8.1,18.5,0.4,139.8,262,1,1.2020,W.2020
28716,2020-02-17,7.3,10.7,5.1,46.8,262,1,1.2020,W.2020
28717,2020-02-18,6.6,11.0,2.6,175.6,262,1,1.2020,W.2020
28718,2020-02-19,6.3,13.2,-0.9,175.6,262,1,1.2020,W.2020
28719,2020-02-20,5.4,15.6,-4.0,179.5,262,1,1.2020,W.2020
28720,2020-02-21,7.0,17.5,-1.3,180.4,262,1,1.2020,W.2020
28721,2020-02-22,7.0,19.4,-2.6,175.1,262,1,1.2020,W.2020
28722,2020-02-23,7.2,19.6,-2.5,184.5,262,1,1.2020,W.2020
28723,2020-02-24,6.8,20.4,-3.7,188.7,262,1,1.2020,W.2020
28724,2020-02-25,7.7,15.5,-0.3,118.3,262,1,1.2020,W.2020
28725,2020-02-26,7.3,9.2,4.3,78.5,262,1,1.2020,W.2020
28726,2020-02-27,7.2,13.5,0.3,111.7,262,1,1.2020,W.2020
28727,2020-02-28,11.0,17.3,4.9,162.7,262,1,1.2020,W.2020
29035,2021-01-01,2.5,6.1,0.7,52.4,262,1,1.2021,W.2021
29036,2021-01-02,0.8,3.1,-2.5,99.4,262,1,1.2021,W.2021
29037,2021-01-03,1.1,5.1,-2.1,54.7,262,1,1.2021,W.2021
29038,2021-01-04,-0.5,2.6,-3.6,22.1,262,1,1.2021,W.2021
29039,2021-01-05,0.5,3.4,-1.4,37.7,262,1,1.2021,W.2021
29040,2021-01-06,-1.5,5.1,-5.9,98.7,262,1,1.2021,W.2021
29041,2021-01-07,-4.1,-0.3,-7.4,49.8,262,1,1.2021,W.2021
29042,2021-01-08,-4.1,-0.7,-9.2,65.3,262,1,1.2021,W.2021
29043,2021-01-09,-1.3,0.0,-2.4,20.7,262,1,1.2021,W.2021
29044,2021-01-10,-1.5,2.4,-5.0,41.5,262,1,1.2021,W.2021
29045,2021-01-11,0.1,2.9,-3.0,110.4,262,1,1.2021,W.2021
29046,2021-01-12,3.1,4.9,0.2,82.2,262,1,1.2021,W.2021
29047,2021-01-13,6.1,8.9,3.5,99.9,262,1,1.2021,W.2021
29048,2021-01-14,6.5,8.5,5.2,85.3,262,1,1.2021,W.2021
29049,2021-01-15,6.1,8.4,4.0,54.7,262,1,1.2021,W.2021
29050,2021-01-16,5.7,11.8,-0.9,109.8,262,1,1.2021,W.2021
29051,2021-01-17,5.0,12.0,-2.8,78.5,262,1,1.2021,W.2021
29052,2021-01-18,5.1,11.9,-1.7,110.1,262,1,1.2021,W.2021
29053,2021-01-19,1.3,11.4,-3.7,96.3,262,1,1.2021,W.2021
29054,2021-01-20,6.2,8.9,-1.8,22.4,262,1,1.2021,W.2021
29055,2021-01-21,7.6,11.1,3.9,38.3,262,1,1.2021,W.2021
29056,2021-01-22,6.2,11.2,-0.6,39.1,262,1,1.2021,W.2021
29057,2021-01-23,2.1,5.7,-1.7,25.7,262,1,1.2021,W.2021
29058,2021-01-24,5.8,8.9,2.1,69.7,262,1,1.2021,W.2021
29059,2021-01-25,5.8,8.8,3.8,38.0,262,1,1.2021,W.2021
29060,2021-01-26,4.4,8.9,-1.5,82.8,262,1,1.2021,W.2021
29061,2021-01-27,9.1,14.4,4.7,50.3,262,1,1.2021,W.2021
29062,2021-01-28,8.7,15.4,4.9,83.1,262,1,1.2021,W.2021
29063,2021-01-29,8.6,16.2,3.4,91.3,262,1,1.2021,W.2021
29064,2021-01-30,6.8,12.6,4.1,84.7,262,1,1.2021,W.2021
29065,2021-01-31,6.7,10.8,3.4,56.7,262,1,1.2021,W.2021
29066,2021-02-01,8.5,12.0,4.3,38.2,262,1,1.2021,W.2021
29067,2021-02-02,8.9,16.4,3.8,108.9,262,1,1.2021,W.2021
29068,2021-02-03,9.6,13.0,5.3,46.3,262,1,1.2021,W.2021
29069,2021-02-04,11.7,16.6,7.0,87.9,262,1,1.2021,W.2021
29070,2021-02-05,9.6,16.7,5.5,113.1,262,1,1.2021,W.2021
29071,2021-02-06,7.3,9.4,5.0,16.2,262,1,1.2021,W.2021
29072,2021-02-07,5.2,8.1,3.2,66.6,262,1,1.2021,W.2021
29073,2021-02-08,5.9,10.9,3.7,59.4,262,1,1.2021,W.2021
29074,2021-02-09,5.5,8.7,2.4,23.2,262,1,1.2021,W.2021
29075,2021-02-10,5.1,9.6,0.5,73.7,262,1,1.2021,W.2021
29076,2021-02-11,5.6,13.8,-0.9,123.6,262,1,1.2021,W.2021
29077,2021-02-12,7.7,11.3,4.2,39.2,262,1,1.2021,W.2021
29078,2021-02-13,8.0,12.4,3.6,101.6,262,1,1.2021,W.2021
29079,2021-02-14,5.7,13.3,-1.8,145.7,262,1,1.2021,W.2021
29080,2021-02-15,6.5,13.2,2.0,127.1,262,1,1.2021,W.2021
29081,2021-02-16,7.1,14.0,0.5,122.2,262,1,1.2021,W.2021
29082,2021-02-17,7.9,15.1,1.9,101.5,262,1,1.2021,W.2021
29083,2021-02-18,7.8,16.8,1.5,88.3,262,1,1.2021,W.2021
29084,2021-02-19,9.2,17.1,0.8,154.4,262,1,1.2021,W.2021
29085,2021-02-20,13.4,18.3,6.3,147.2,262,1,1.2021,W.2021
29086,2021-02-21,12.6,15.1,9.2,103.2,262,1,1.2021,W.2021
29087,2021-02-22,6.8,11.7,4.0,31.1,262,1,1.2021,W.2021
29088,2021-02-23,9.0,14.1,4.4,122.1,262,1,1.2021,W.2021
29089,2021-02-24,12.9,18.5,9.0,165.9,262,1,1.2021,W.2021
29090,2021-02-25,9.1,15.5,3.4,147.8,262,1,1.2021,W.2021
29091,2021-02-26,9.5,17.8,1.9,173.5,262,1,1.2021,W.2021
29092,2021-02-27,9.4,16.5,2.5,186.9,262,1,1.2021,W.2021
29093,2021-02-28,7.7,11.1,2.4,37.7,262,1,1.2021,W.2021
29396,2022-01-01,4.1,14.5,-2.0,87.4,262,1,1.2022,W.2022
29397,2022-01-02,4.9,14.6,0.2,65.0,262,1,1.2022,W.2022
29398,2022-01-03,4.6,15.5,-0.9,75.9,262,1,1.2022,W.2022
29399,2022-01-04,6.2,16.2,0.8,61.3,262,1,1.2022,W.2022
29400,2022-01-05,4.4,7.8,0.0,60.8,262,1,1.2022,W.2022
29401,2022-01-06,3.1,7.2,1.1,102.7,262,1,1.2022,W.2022
29402,2022-01-07,6.0,10.5,1.5,66.9,262,1,1.2022,W.2022
29403,2022-01-08,6.4,11.4,1.8,68.7,262,1,1.2022,W.2022
29404,2022-01-09,6.9,12.0,4.5,18.2,262,1,1.2022,W.2022
29405,2022-01-10,11.9,13.8,9.2,33.9,262,1,1.2022,W.2022
29406,2022-01-11,9.7,12.7,6.5,85.4,262,1,1.2022,W.2022
29407,2022-01-12,5.6,14.3,-3.1,108.7,262,1,1.2022,W.2022
29408,2022-01-13,0.2,10.7,-5.9,105.2,262,1,1.2022,W.2022
29409,2022-01-14,-1.1,9.9,-7.5,105.4,262,1,1.2022,W.2022
29410,2022-01-15,-1.3,10.5,-8.0,102.6,262,1,1.2022,W.2022
29411,2022-01-16,0.2,10.3,-7.6,99.5,262,1,1.2022,W.2022
29412,2022-01-17,0.9,11.0,-5.9,97.1,262,1,1.2022,W.2022
29413,2022-01-18,-0.2,11.0,-6.9,99.3,262,1,1.2022,W.2022
29414,2022-01-19,2.7,10.5,-5.6,94.0,262,1,1.2022,W.2022
29415,2022-01-20,7.7,11.9,5.1,106.5,262,1,1.2022,W.2022
29416,2022-01-21,3.3,6.9,-3.9,118.4,262,1,1.2022,W.2022
29417,2022-01-22,-0.9,8.5,-7.6,113.0,262,1,1.2022,W.2022
29418,2022-01-23,-0.6,10.8,-7.4,109.1,262,1,1.2022,W.2022
29419,2022-01-24,0.3,11.9,-7.2,113.7,262,1,1.2022,W.2022
29420,2022-01-25,0.5,12.9,-7.1,115.2,262,1,1.2022,W.2022
29421,2022-01-26,0.6,13.1,-6.9,122.1,262,1,1.2022,W.2022
29422,2022-01-27,1.3,13.6,-6.8,123.7,262,1,1.2022,W.2022
29423,2022-01-28,1.9,14.3,-7.3,127.0,262,1,1.2022,W.2022
29424,2022-01-29,1.6,14.6,-6.5,128.9,262,1,1.2022,W.2022
29425,2022-01-30,3.8,16.6,-6.3,129.4,262,1,1.2022,W.2022
29426,2022-01-31,7.7,12.5,2.6,119.9,262,1,1.2022,W.2022
29427,2022-02-01,7.9,12.0,5.3,155.8,262,1,1.2022,W.2022
29428,2022-02-02,9.5,22.2,-1.3,141.1,262,1,1.2022,W.2022
29429,2022-02-03,5.3,17.8,-5.0,127.7,262,1,1.2022,W.2022
29430,2022-02-04,6.3,14.1,-2.3,80.7,262,1,1.2022,W.2022
29431,2022-02-05,7.4,11.5,1.4,133.7,262,1,1.2022,W.2022
29432,2022-02-06,3.7,12.4,-6.3,128.1,262,1,1.2022,W.2022
29433,2022-02-07,9.4,14.3,3.4,127.9,262,1,1.2022,W.2022
29434,2022-02-08,5.4,17.1,-3.8,150.5,262,1,1.2022,W.2022
29435,2022-02-09,4.4,15.9,-4.9,149.2,262,1,1.2022,W.2022
29436,2022-02-10,4.3,16.4,-4.6,133.0,262,1,1.2022,W.2022
29437,2022-02-11,6.5,15.7,-0.5,133.3,262,1,1.2022,W.2022
29438,2022-02-12,4.9,14.9,-3.5,102.7,262,1,1.2022,W.2022
29439,2022-02-13,8.7,16.1,-0.1,133.8,262,1,1.2022,W.2022
29440,2022-02-14,7.3,11.5,3.4,103.5,262,1,1.2022,W.2022
29441,2022-02-15,7.2,12.8,2.8,141.2,262,1,1.2022,W.2022
29442,2022-02-16,9.0,15.3,2.3,87.0,262,1,1.2022,W.2022
29443,2022-02-17,12.2,18.0,3.6,161.8,262,1,1.2022,W.2022
29444,2022-02-18,8.6,20.6,0.9,143.6,262,1,1.2022,W.2022
29445,2022-02-19,8.2,12.2,3.6,155.0,262,1,1.2022,W.2022
29446,2022-02-20,8.6,14.1,2.6,121.6,262,1,1.2022,W.2022
29447,2022-02-21,9.5,15.3,3.9,148.2,262,1,1.2022,W.2022
29448,2022-02-22,10.3,18.4,2.3,183.5,262,1,1.2022,W.2022
29449,2022-02-23,7.3,17.7,-2.8,177.3,262,1,1.2022,W.2022
29450,2022-02-24,6.9,15.7,-2.2,131.0,262,1,1.2022,W.2022
29451,2022-02-25,7.5,12.8,0.7,128.9,262,1,1.2022,W.2022
29452,2022-02-26,6.3,16.6,-5.7,178.7,262,1,1.2022,W.2022
29453,2022-02-27,9.9,16.2,3.4,132.9,262,1,1.2022,W.2022
29454,2022-02-28,7.3,17.6,-2.2,180.1,262,1,1.2022,W.2022
29761,2023-01-01,10.1,17.6,2.2,32.2,262,1,1.2023,W.2023
29762,2023-01-02,11.5,15.0,6.9,42.1,262,1,1.2023,W.2023
29763,2023-01-03,6.2,13.7,-0.8,97.1,262,1,1.2023,W.2023
29764,2023-01-04,2.4,10.7,-2.3,70.3,262,1,1.2023,W.2023
29765,2023-01-05,3.1,13.2,-2.7,92.1,262,1,1.2023,W.2023
29766,2023-01-06,1.7,3.6,-1.6,29.7,262,1,1.2023,W.2023
29767,2023-01-07,3.0,6.1,0.7,36.8,262,1,1.2023,W.2023
29768,2023-01-08,8.1,11.0,5.9,24.0,262,1,1.2023,W.2023
29769,2023-01-09,8.0,11.9,3.2,61.7,262,1,1.2023,W.2023
29770,2023-01-10,4.6,14.0,-0.9,98.2,262,1,1.2023,W.2023
29771,2023-01-11,5.4,11.1,0.6,36.3,262,1,1.2023,W.2023
29772,2023-01-12,4.2,11.8,-0.5,90.2,262,1,1.2023,W.2023
29773,2023-01-13,5.7,13.9,0.1,81.5,262,1,1.2023,W.2023
29774,2023-01-14,4.1,12.5,-0.8,85.9,262,1,1.2023,W.2023
29775,2023-01-15,3.8,8.9,-1.0,58.0,262,1,1.2023,W.2023
29776,2023-01-16,2.6,3.9,0.3,14.6,262,1,1.2023,W.2023
29777,2023-01-17,5.2,10.6,1.2,46.0,262,1,1.2023,W.2023
29778,2023-01-18,2.7,5.7,-0.1,62.8,262,1,1.2023,W.2023
29779,2023-01-19,1.6,4.2,-0.5,47.5,262,1,1.2023,W.2023
29780,2023-01-20,3.4,6.4,-0.3,114.2,262,1,1.2023,W.2023
29781,2023-01-21,2.3,5.7,-2.5,106.7,262,1,1.2023,W.2023
29782,2023-01-22,2.5,5.5,-1.5,120.1,262,1,1.2023,W.2023
29783,2023-01-23,1.0,3.4,-0.5,72.2,262,1,1.2023,W.2023
29784,2023-01-24,-0.4,4.9,-5.3,120.7,262,1,1.2023,W.2023
29785,2023-01-25,-0.2,5.7,-7.3,77.2,262,1,1.2023,W.2023
29786,2023-01-26,4.6,8.1,0.3,91.3,262,1,1.2023,W.2023
29787,2023-01-27,3.1,6.0,0.7,122.0,262,1,1.2023,W.2023
29788,2023-01-28,2.6,4.5,1.5,123.2,262,1,1.2023,W.2023
29789,2023-01-29,2.0,6.1,-3.6,127.9,262,1,1.2023,W.2023
29790,2023-01-30,0.9,8.7,-6.7,129.4,262,1,1.2023,W.2023
29791,2023-01-31,3.7,12.4,-3.6,133.5,262,1,1.2023,W.2023
29792,2023-02-01,3.3,12.3,-3.9,136.6,262,1,1.2023,W.2023
29793,2023-02-02,2.1,12.6,-6.5,138.4,262,1,1.2023,W.2023
29794,2023-02-03,3.2,15.1,-6.3,139.0,262,1,1.2023,W.2023
29795,2023-02-04,5.7,17.6,-4.8,145.4,262,1,1.2023,W.2023
